Gene	exon_phyloP	TSG	OG	NG
PRICKLE2	2.1473383571428575	0	0	0
RNF141	1.2064184166666667	0	0	0
IKBKB	1.2936223783783778	0	1	0
NOP2	1.1455364067796607	0	0	0
POLR2K	0.7688861111111112	0	0	0
ZDHHC18	1.8356304705882351	0	0	0
SPAG6	1.3776142142857142	0	0	0
DUSP18	0.5184091250000001	0	0	1
SLC35A3	1.3420909565217394	0	0	0
LAMTOR3	1.5951203333333333	0	0	0
KCTD6	1.3580587857142856	0	0	0
PEX6	1.9763292500000003	0	0	0
LYPD6	1.0666031249999999	0	0	1
GDI1	1.4911971750000002	0	0	0
PNPLA3	0.8319974444444443	0	0	0
GFI1	1.453558583333333	0	0	0
SLC25A44	1.830602857142857	0	0	0
WNK4	1.9233442592592593	0	0	0
AP4S1	1.1290703214285713	0	0	0
STRN3	2.819953448275863	0	0	0
MANSC1	0.40531438461538466	0	0	0
SLC9A7	2.4657847600000005	0	0	1
ZNF628	0.8404526000000001	0	0	1
NETO1	1.9473793750000006	0	0	1
OSTM1	1.08101775	0	0	0
KCNK2	2.08875884	0	0	1
SUCLA2	1.6882300857142858	0	0	0
DYM	1.5162503809523813	0	0	0
CD58	-0.2944149230769231	0	0	0
STK3	1.3645333846153846	0	0	0
FAM171A1	2.2140154545454545	0	0	1
DIXDC1	1.704066536585366	0	0	0
BAGE	0.043273	0	0	0
CTTNBP2	1.811831978723404	0	0	0
AQP11	0.7554078333333333	0	0	0
BIN3	1.1476115172413794	0	0	0
DTNB	1.4521404347826092	0	0	0
SENP7	1.248530361111111	0	0	0
RG9MTD1	0.45323800000000003	0	0	0
PM20D2	2.0241239999999996	0	0	0
NDUFA5	0.8174156086956523	0	0	0
IL1RAPL1	2.518682846153846	0	0	0
HAUS6	0.9747125714285714	0	0	0
VAX2	1.738722	0	0	1
SNCAIP	1.1757973260869565	0	0	0
ZNF259	2.079733296296297	0	0	0
NDUFS8	0.6796212777777777	0	0	1
VSIG10	0.47311586111111115	0	0	0
DDX52	1.4856829714285715	0	0	0
ZNF470	0.19380194117647062	0	0	1
EIF3H	1.8657532187500003	0	0	0
RASGEF1B	1.7807519687500002	0	0	0
CRYL1	0.9792288333333333	0	0	0
TESK2	1.785614090909091	0	0	0
PAK1	1.8815604642857147	0	0	0
NDUFS6	0.616752875	0	0	0
MRPL36	0.03380088888888889	0	0	0
SLC35A1	1.7070260625	0	0	0
POC1A	1.4799458749999999	0	0	0
HMGN3	2.1114448571428572	0	0	0
NUDT16L1	1.0427057500000003	0	0	0
DPM3	0.7942176000000001	0	0	0
NTPCR	0.6291568333333333	0	0	0
ASMTL	0.9334146739130434	0	0	0
PRDM2	1.512618305555555	1	0	0
ZCCHC24	1.7717718333333332	0	0	0
HDDC2	0.6197799999999999	0	0	0
ZNF808	0.005034937500000001	0	0	1
ZNF446	0.09497994444444444	0	0	0
METTL14	2.3075771499999997	0	0	0
RPS15	1.6083592500000001	0	0	0
EVC2	0.5517099333333333	0	0	1
POLD1	1.916411068965517	1	0	0
NKAP	1.5962522307692308	0	0	1
ATP7A	2.248815625	0	0	1
PHACTR4	1.4054111304347825	0	0	0
SLC22A5	1.4319923703703705	0	0	0
HMOX1	1.0239275833333334	0	0	0
VBP1	1.1816906923076924	0	0	0
RAET1G	-0.2854287999999999	0	0	0
MAGIX	0.09799757142857143	0	0	1
LMNB2	1.2990044782608698	0	0	0
LPHN1	2.2098443749999994	0	0	1
PRPF40B	1.3306961639344252	0	0	0
RASGRF2	2.5909113333333327	0	0	0
MERTK	1.1999273225806453	0	0	0
MFSD2A	1.6933524137931033	0	0	0
HIST1H4K	3.151448	0	0	0
TSPAN13	1.574359875	0	0	0
ANKRD36	0.040354420454545466	0	0	0
ZSCAN12	0.32787587500000004	0	0	0
RNF208	1.3765796666666665	0	0	0
HINT3	1.3480332	0	0	0
TIMM10	1.3733061249999996	0	0	0
CLCN2	2.2098187906976747	0	0	0
POLR2H	1.076170545454546	0	0	0
CENPA	0.39778256250000005	0	0	0
TMEM25	0.7874147096774192	0	0	0
DNM1L	2.257962928571429	0	0	0
CHCHD2	1.5326059999999997	0	0	0
RAB40B	1.0652513333333333	0	0	0
CPPED1	0.8148187777777777	0	0	0
MTO1	1.267146173076923	0	0	0
IFT74	1.5316084722222219	0	0	0
LYRM7	0.780148818181818	0	0	0
AMBRA1	2.137148756097561	0	0	0
MFSD5	1.0102471	0	0	0
NPLOC4	1.7095613114754094	0	0	0
CRLF3	1.3848775	0	0	0
AMZ2	0.5974585581395347	0	0	0
ME1	2.0076316111111114	0	0	0
ZNF546	0.18259603846153846	0	0	1
XKR8	1.1473636666666664	0	0	0
MAGOH	2.1720784545454546	0	0	0
NANS	2.0768353529411767	0	0	0
ZSCAN2	0.5014061176470588	0	0	0
CUL2	2.5544472121212114	0	0	0
SMCR7	0.4212443	0	0	1
FLII	2.4157130879120876	0	0	0
FKBP10	1.6835704999999999	0	0	0
TNFRSF10A	-0.32101353846153846	0	0	0
GHR	0.9869891739130435	0	0	0
NFU1	1.1596991600000002	0	0	0
QARS	2.0096758157894743	0	0	0
PLEKHM1P	0.6669096129032258	0	0	0
EVC	0.551566625	0	0	1
TAF4B	1.3553908695652175	0	0	0
ZWILCH	1.0091629285714285	0	0	0
RPL4	1.7559584146341463	0	0	0
DCAF13	1.9329086190476188	0	0	0
NEK4	1.3840287142857146	0	0	0
SLC25A32	1.576789846153846	0	0	0
GPR157	1.7619573000000002	0	0	0
FAM160A2	2.2926585	0	0	1
TGFB1I1	1.259801	0	0	0
FUNDC2	0.597101947368421	0	0	0
PYROXD1	1.46285709375	0	0	1
CYP2U1	0.9109111818181816	0	0	0
ARRB2	1.8785832407407408	0	0	0
SSB	1.5420533548387099	0	0	0
OPA3	1.1197373333333334	0	0	0
C20ORF108	0.42268819999999996	0	0	0
ADNP2	1.0889753571428569	0	0	0
CREBL2	1.9481434285714287	0	0	0
ACER2	2.1404697500000003	0	0	0
C16ORF45	1.0866270384615384	0	0	0
ERO1LB	2.294864318181818	0	0	0
RPL15	1.3372732592592593	0	0	0
NKIRAS1	0.7055046500000001	0	0	0
SHOX2	1.9061813125	0	0	0
SNRNP27	1.1881845333333338	0	0	0
TMEM110	1.8222673157894735	0	0	0
ZNF579	0.6575215	0	0	0
ZNF461	0.3863727777777779	0	0	0
EXOC2	1.993866	0	0	0
DHX35	2.3565937647058814	0	0	0
EIF2S1	2.2696148333333337	0	0	0
ATP6V1D	1.5920506410256412	0	0	0
EPS15L1	1.6955471320754716	0	0	0
COG7	1.935781777777778	0	0	1
TRAF3IP1	1.011641185185185	0	0	0
SCAMP2	1.6122117647058825	0	0	0
VDAC3	1.957087972972973	0	0	0
RPL38	0.43991505555555555	0	0	0
ITFG2	1.10381743902439	0	0	0
TPK1	0.2999167631578946	0	0	0
LUC7L	1.5110566521739133	0	0	0
GTPBP8	1.1070128421052632	0	0	0
LACTB	1.8857538333333332	0	0	0
CTPS2	1.3824535384615386	0	0	0
SLC35A5	1.338715318181818	0	0	0
ATG3	1.8254979285714288	0	0	0
C7ORF44	-0.07983604444444439	0	0	0
NDUFB4	0.8677781538461539	0	0	0
ZNF121	0.06443327272727274	0	0	1
PIGU	2.2432095	0	0	0
TSC22D3	1.036791388888889	0	0	0
POLR3A	2.873194055555556	0	0	0
YIF1A	1.417170107142857	0	0	0
DPP4	1.697091355555556	0	0	0
TBC1D19	2.0249092500000003	0	0	0
COQ2	1.2471217058823532	0	0	0
RNF14	1.1596499189189189	0	0	0
ANO6	1.4047739714285714	0	0	0
PLEKHA9	0.14727400000000002	0	0	0
ADRBK2	2.3047079130434787	0	0	0
ACTR5	2.3922571111111117	0	0	1
PPIH	1.6764971428571422	0	0	0
NRAS	2.452921142857143	0	1	0
HAX1	1.0819734827586207	0	0	0
ULK2	2.2954551224489794	0	0	0
BAX	0.8478361481481483	1	0	0
TTC15	1.3792366250000005	0	0	0
TSSC1	1.1614984864864868	0	0	0
ADAMTS7	1.5596296470588238	0	0	0
NUDT15	1.0513056666666667	0	0	0
DCP1B	1.3387686999999997	0	0	0
SMARCB1	2.454208210526316	1	0	0
MRI1	1.3409568750000003	0	0	0
EFCAB6	0.4142291999999999	0	0	0
MOSPD3	0.8031169	0	0	0
PDE1C	1.8712394285714289	0	0	0
RASL11A	1.419964125	0	0	0
ACN9	0.6797457777777778	0	0	1
FN3KRP	1.5459583703703703	0	0	0
WDR19	2.1240629999999996	0	0	0
GPATCH1	1.5907826666666665	0	0	0
PHF11	0.11802116279069766	0	0	1
TBC1D8B	1.8482267500000003	0	0	0
ZNF430	0.020779599999999995	0	0	1
C9ORF23	0.46074733333333334	0	0	0
NCS1	1.9410845454545453	0	0	0
KREMEN1	1.6067482173913041	0	0	0
PACRGL	0.4673863636363636	0	0	0
MCM6	2.978981904761905	0	0	0
CRY2	2.0858065185185186	0	0	0
PPP1R13B	1.2980796111111108	0	0	0
CACNB4	2.3596349090909086	0	0	0
NAA20	1.6039990000000002	0	0	0
TBC1D24	0.9973834210526317	0	0	0
SELS	NA	0	0	0
HIST1H4B	3.052848	0	0	0
WIPF2	1.4693785714285716	0	0	0
LSM10	0.7931745	0	0	0
RPF1	2.2247154545454544	0	0	0
SNX6	2.274073121212121	0	0	0
TBC1D1	1.3908303750000002	0	0	0
ERI1	1.1452015714285715	0	0	0
SSH3	1.3027174358974363	0	0	0
KHNYN	1.2606985555555557	0	0	0
NQO2	0.25685652173913043	0	0	0
FAM173A	0.8714933684210526	0	0	1
RBM42	1.850456076923077	0	0	1
ELP3	1.5333612040816322	0	0	0
KBTBD8	2.4682657000000003	0	0	1
TBC1D17	1.4931919062499999	0	0	1
AKT1S1	0.5196712631578947	0	0	0
NDE1	1.3263895405405404	0	0	1
PID1	0.9625168000000001	0	0	0
TMEM164	1.2654177499999997	0	0	0
SYS1	1.2140801904761904	0	0	0
DUSP11	0.8127557894736843	0	0	0
HS3ST1	0.36114159999999995	0	0	0
ZNF711	1.574457894736842	0	0	1
ZIC3	2.4143429999999997	0	0	0
PEG10	0.7943105555555556	0	0	0
MRPS31	1.056250846153846	0	0	0
LIAS	1.399680681818182	0	0	0
RPL9	1.6352961333333336	0	0	0
UCHL3	2.0296361875	0	0	0
SFI1	0.5006477093023258	0	0	0
COMMD6	0.35466169565217404	0	0	0
CYTH2	1.7947047352941177	0	0	0
PIGS	1.035507805555555	0	0	0
FAM32A	0.7642573076923077	0	0	1
FLOT1	1.4536175555555557	0	0	0
TFPI2	0.6114822857142856	0	0	0
TSEN2	0.5337189393939394	0	0	0
C10ORF26	1.933376	0	0	0
CANT1	0.5706337714285714	0	0	0
GPR63	0.7946721999999999	0	0	0
ATP6AP2	1.5136971739130436	0	0	0
PHF14	2.1473436999999995	0	0	0
RRP1	0.8266052916666666	0	0	0
NEIL2	0.2893915294117647	0	0	0
CENPW	0.6393546666666666	0	0	0
COX6A1	1.1159626	0	0	0
RFX5	1.352804534482758	0	0	0
CTU1	0.623506	0	0	0
FBXO22	0.6740126400000002	0	0	0
DHDDS	1.118020137254902	0	0	0
SPTLC1	1.7232205714285718	0	0	0
IP6K1	1.80245052631579	0	0	0
ACY1	1.3558570285714284	0	0	0
KIAA1826	0.9428159999999998	0	0	0
LMOD1	1.0076066666666665	0	0	1
TMEM219	0.9317775	0	0	0
ZNF317	0.4818506315789474	0	0	0
BTRC	2.7994646785714288	0	0	0
SYDE1	1.2511523125000001	0	0	0
ZNF195	0.09419892647058828	0	0	0
PVR	-0.03485425	0	0	1
HOXB6	1.960625	0	0	0
IRAK1	0.7468024146341463	0	0	0
ZNF625	0.3077572142857144	0	0	1
SEPX1	0.8264892857142856	0	0	0
PLCXD2	1.0206717857142855	0	0	0
PLRG1	1.8716463636363634	0	0	0
C2ORF3	0.8335191621621622	0	0	0
KIAA1609	0.3754928666666668	0	0	0
XRCC2	0.6383084	0	0	0
ZNF219	1.2914509655172415	0	0	0
TLR4	0.5104204	0	0	0
COPG2	2.7691106875	0	0	0
TXNDC15	1.0844665833333336	0	0	0
MTX3	2.1364067500000004	0	0	0
EFS	1.104839916666667	0	0	0
NGFRAP1	0.524781	0	0	0
PARVA	2.1525194827586205	0	0	0
MOBKL2C	0.9852001111111109	0	0	0
TAF5	2.9956631666666667	0	0	0
MRPL9	0.9966320689655173	0	0	1
SLC25A13	2.0887082647058826	0	0	0
COX19	1.6013282352941178	0	0	0
FAM82B	1.0809825306122447	0	0	0
MTOR	3.0028909428571424	0	1	0
TDRKH	0.9458138809523811	0	0	1
ZNF768	1.06366775	0	0	1
PPFIBP2	1.4115823026315788	0	0	0
COG2	1.4021696666666668	0	0	0
EPN2	1.0704018550724639	0	0	0
RPS27	1.5009637000000002	0	0	0
USP14	2.332375057142857	0	0	0
AGTRAP	0.5890663714285715	0	0	0
LTBP3	1.4159450757575756	0	0	0
SGCE	2.159466212121212	0	0	0
CLSTN3	1.92340374	0	0	0
SGOL2	0.6977651500000001	0	0	0
URGCP	0.5754282812499998	0	0	0
PTPMT1	1.2345280833333334	0	0	0
UBA3	2.5623326363636365	0	0	0
GRASP	1.2978417500000001	0	0	0
GPR114	0.2897477391304348	0	0	1
ATP5G3	1.6310356153846153	0	0	0
STOML2	2.495101294117647	0	0	0
TSPAN9	1.3867627142857144	0	0	0
HIST1H2BO	2.113139	0	0	0
HIST1H2AM	2.732088	0	0	1
AURKB	1.3997780749999997	0	0	0
EDF1	2.1145599999999996	0	0	0
RPS19BP1	0.43740386666666675	0	0	0
LSM12	2.277944076923077	0	0	0
PCID2	1.7390588863636365	0	0	0
CUL4A	2.102162435897436	0	0	0
C4ORF52	0.7206973333333334	0	0	0
GFER	1.1057984545454547	0	0	0
LMBRD1	2.390706333333333	0	0	0
TRMT11	1.9658916666666668	0	0	0
FBXL4	1.69788375	0	0	0
HIRA	2.4317101999999995	0	0	0
MRPL40	0.7620985	0	0	0
NCAM1	2.0235332093023266	0	0	0
PLEKHM1	1.0551387021276595	0	0	0
ADC	1.4247538510638296	0	0	0
ZNF205	0.582391375	0	0	0
A4GALT	0.12463177777777774	0	0	0
DPY19L2	0.8267734615384617	0	0	1
VPS33B	1.9996654285714288	0	0	0
C6ORF165	1.464562444444444	0	0	0
FAM73B	1.505022659090909	0	0	1
PHB	2.0440371612903223	0	0	0
DSN1	0.5258685555555555	0	0	0
ZSCAN23	0.4601866666666667	0	0	1
MEX3D	1.7156513333333334	0	0	0
ZNF669	0.26375400000000004	0	0	0
RAD54L	2.4235855384615386	0	0	0
RNFT1	1.353271384615384	0	0	0
CDK5R1	0.9672638333333334	0	0	0
HAGHL	0.3068295	0	0	1
PARP6	2.2589851818181828	0	0	0
PITPNA	2.12413171875	0	0	0
ACOT7L	NA	0	0	0
N4BP2	1.4458624615384617	1	0	0
ZKSCAN4	0.48879042857142857	0	0	1
C17ORF57	0.3189489387755102	0	0	0
ZNF132	0.3415435	0	0	0
GUCY1A3	0.8816586216216217	0	0	0
TMEM222	1.2557216249999998	0	0	0
SLC25A5	2.2035229999999997	0	0	0
SNRPD1	1.5105193333333338	0	0	0
ZNF266	-0.0586085925925926	0	0	0
ARMCX3	0.8042320555555555	0	0	0
DUSP3	1.1798125000000002	0	0	0
TMEM179B	0.7625623076923078	0	0	0
E2F6	0.77277756	0	0	0
TONSL	1.2127928620689656	0	0	0
DNA2	1.7523349142857139	0	0	0
MMGT1	1.1232907142857145	0	0	1
PLCB1	2.3978617346938775	0	0	0
ZNF548	-0.053259714285714264	0	0	0
DPY19L2P2	0.6445066857142859	0	0	0
ATP6V1F	1.6255678	0	0	0
TRPT1	0.7562850000000001	0	0	0
USP39	1.7161516875000007	0	0	0
SH3BGR	0.77309485	0	0	0
RANBP6	2.1425853333333333	0	0	0
RAD52	0.7699307857142855	0	0	0
SNTA1	1.83560425	0	0	0
SLC25A17	1.1618743333333337	0	0	0
WASF1	1.7181465294117648	0	0	0
CDC40	2.2294652222222218	0	0	0
RPS6KA4	1.8172240555555552	0	0	0
ASPDH	0.5959223	0	0	1
PIGN	1.468961397260274	0	0	0
KIAA1468	2.670080946428572	0	0	0
NUDCD2	2.013237636363637	0	0	0
HMMR	0.9419070645161289	0	0	0
C7ORF63	1.270657529411765	0	0	1
SLIT3	2.2413172000000006	0	0	0
C9ORF156	0.8684621875	0	0	0
ALG13	1.1252545070422535	0	0	1
PHLDA3	0.5112631	0	0	0
STAMBP	1.3509095882352944	0	0	0
AHCY	1.9822340952380957	0	0	0
FUK	1.4843687735849056	0	0	0
TICAM1	0.115786	0	0	0
FOXO4	1.8295396363636365	1	1	0
DDX60L	0.3812619594594594	0	0	0
FAM98B	1.4801282	0	0	0
ANKIB1	2.6761516060606056	0	0	0
KRIT1	1.5066172857142852	0	0	0
RFT1	1.8850036111111115	0	0	0
VSIG10L	0.5110693333333334	0	0	0
NDUFV3	0.1920400909090909	0	0	0
UPRT	1.291890761904762	0	0	0
HEATR3	1.5124395185185182	0	0	0
ZNF175	0.32186175	0	0	1
SNRPE	1.3392289333333334	0	0	0
IKBKE	1.244484642857143	0	0	0
FARP2	1.0071512567567569	0	0	0
HIST1H3J	3.000423	0	0	0
RHBDD2	0.8183844999999998	0	0	0
ZNF573	0.23542897674418603	0	0	1
NOB1	1.8363161000000006	0	0	0
HYI	0.8094101935483872	0	0	1
GTPBP3	1.1108894242424245	0	0	0
ANO8	2.165938045454545	0	0	0
IDUA	1.021080131578947	0	0	0
SHFM1	0.5051873703703704	0	0	0
MLST8	1.305131865853659	0	0	0
FANCA	0.3682244766355142	1	0	0
DLL4	2.085984333333333	0	0	0
IPO11	2.162695086206896	0	0	0
PTPLA	1.8646901428571427	0	0	0
TECR	1.2712244925373135	0	0	0
FARSA	2.191082848484849	0	0	0
APBA1	3.0063642666666666	0	0	0
COPS7B	1.369253893617021	0	0	0
PLK1S1	0.62273009375	0	0	1
CDC16	2.1916165277777773	0	0	0
PPARGC1A	2.114251595744681	0	0	0
PRR3	0.9396345454545455	0	0	0
GNL1	1.8219528500000006	0	0	1
PFDN4	1.2734865333333332	0	0	0
SH3RF2	1.2125324583333332	0	0	1
C17ORF81	0.6197641250000001	0	0	0
CTDNEP1	1.8577511470588233	0	0	0
TYK2	1.019852796875	0	0	0
CDAN1	1.8415344000000005	0	0	0
TSLP	-2.0666666666670373E-5	0	0	0
TIAM1	2.1081027948717943	0	0	0
CAP2	1.6425393461538464	0	0	0
MBNL1	2.375479441860465	0	0	0
MLKL	0.32941635714285716	0	0	0
FTSJD1	0.741211705882353	0	0	0
MOXD1	1.6067556666666667	0	0	0
GRIA3	2.261542638888889	0	0	0
ZNF780B	0.0670593888888889	0	0	1
UNC13B	2.8667555918367342	0	0	0
ZNF253	0.1315886	0	0	0
TTLL11	1.9031173499999998	0	0	0
DHRS12	0.5366714166666666	0	0	1
KIAA0195	1.9079927572815534	0	0	1
MARS	1.6563952298850584	0	0	0
COL4A3BP	2.5269359999999996	0	0	0
POLK	1.3616437906976742	0	0	0
LMO3	1.6914039583333338	0	0	0
TMEM184C	2.335617470588235	0	0	0
TELO2	0.9511779210526317	0	0	0
ADPRHL2	2.0415081666666666	0	0	1
POMGNT1	2.0220807826086955	0	0	0
ZNF193	0.25778683333333335	0	0	0
ANGPTL2	1.6076776363636365	0	0	0
TAB3	1.1524311363636361	0	0	0
RIF1	1.3646837384615385	0	0	0
ZNF276	0.9396421714285714	0	0	1
C16ORF7	1.3959524285714286	0	0	0
FAM192A	1.3735769818181816	0	0	0
RSPRY1	2.4131256923076925	0	0	0
SCN8A	3.13807375609756	0	0	0
ZNF45	0.27407778947368433	0	0	1
DNPEP	1.3385547758620684	0	0	0
MMACHC	0.9006118333333334	0	0	0
TP53I13	0.566411612903226	0	0	0
C4ORF32	0.3068155	0	0	0
LTN1	1.775247609756098	0	0	0
ZNF3	0.7599952432432432	0	0	0
PRKAG1	1.6881974561403505	0	0	0
SHISA5	0.3818838571428572	0	0	0
MEIG1	0.9613084000000003	0	0	1
PSMB7	1.7044772631578946	0	0	0
B4GALT7	1.4151236666666671	0	0	1
PPP2R5D	2.7630236764705884	0	0	0
TXN2	1.1677629999999999	0	0	0
ARFGAP3	1.3139965384615382	0	0	0
GATAD1	1.7842934444444447	0	0	0
TMEM48	1.455644222222222	0	0	0
SDHC	0.9796325217391302	1	0	0
RELT	0.6915802592592593	0	0	0
ZNF70	0.3773425	0	0	1
ZNF498	0.4632609285714286	0	0	0
ZFP28	0.1829295625	0	0	1
ZFAND2B	1.0837767708333337	0	0	0
B3GNT1	1.6436595	0	0	0
BRMS1	1.0768689583333335	0	0	0
PFKFB4	1.4974844499999997	0	0	0
BRCA2	1.0276737750000002	1	0	0
AQR	2.4657073191489363	0	0	0
KIF3C	1.92467465	0	0	0
ZNF594	0.331173	0	0	1
PTGR2	0.9140890000000002	0	0	0
YKT6	1.061028523809524	0	0	0
TUBGCP5	1.9319943611111112	0	0	0
ICMT	1.2992594166666669	0	0	0
C11ORF75	1.0003907272727273	0	0	0
CCT7	1.8435061363636365	0	0	0
PRADC1	1.5757278888888888	0	0	0
TCERG1	2.4813997818181823	0	0	0
DNAJC19	0.5639974782608695	0	0	0
ANO10	0.9477157200000002	0	0	0
PPP2R5C	1.76374772368421	0	0	0
COX7B	0.45695528571428573	0	0	0
TLE2	1.5050345915492958	0	0	0
RANGRF	0.7130837857142858	0	0	0
CORIN	1.426964282051282	0	0	1
TTC30B	1.204494	0	0	1
PIN4	0.6110035294117646	0	0	0
LYPD3	0.8523529166666668	0	0	0
LIMCH1	1.3545693421052627	0	0	0
NDC80	1.4986849599999998	0	0	0
METTL4	0.7957147727272726	0	0	0
TMEM223	0.44526640000000006	0	0	0
CHD8	2.5062021764705884	0	0	0
CLSPN	1.6485217812499997	0	0	0
IFT52	2.1475688965517246	0	0	0
MTIF2	1.250369486486486	0	0	0
ZNF596	0.09100061290322582	0	0	0
HDHD1A	0.3383631333333334	0	0	0
ZNF646	0.8125962500000001	0	0	1
ZNF668	1.0016993333333335	0	0	0
RCAN1	0.5235271363636363	0	0	1
CMC1	0.5719711538461538	0	0	1
ADCY3	1.8210550208333336	0	0	0
ENDOD1	0.6416665	0	0	0
RABGAP1	2.401362396226415	0	0	0
ITFG3	0.44758300000000006	0	0	0
NOD1	0.5466863235294117	0	0	0
C1QBP	1.4917205882352942	0	0	0
C5ORF42	0.9738600000000001	0	0	0
B9D2	1.0393235555555558	0	0	0
PEAR1	1.1923410000000003	0	0	0
ETFA	1.3647554629629628	0	0	0
GPN2	1.4451294285714285	0	0	0
SLC16A14	1.0094797142857144	0	0	0
EIF2AK4	1.9693086071428572	0	0	0
CXCR7	0.942628	0	1	0
ZFAND1	1.2674833888888892	0	0	0
TTC33	1.0567656363636364	0	0	0
EIF2A	1.54393266	0	0	0
SERP1	0.5134527500000001	0	0	0
RFC3	2.263075545454545	0	0	0
PCMTD2	1.1707450967741933	0	0	0
FLAD1	1.1870418148148147	0	0	1
APBB1	1.474580408163265	0	0	0
GON4L	1.41758553030303	0	0	0
NFATC2IP	0.6483771578947368	0	0	0
COX17	0.8851857777777776	0	0	0
NUP107	1.7523826226415093	0	0	0
CLCC1	0.9838358400000005	0	0	0
OBFC2B	1.341338125	0	0	0
RNF41	1.789526666666667	0	0	0
GALNTL4	2.400765	0	0	0
SH3D19	1.3826355416666667	0	0	0
CXCL1	0.3132526666666667	0	0	0
DNAJC4	0.47673326666666677	0	0	0
SERPINB9	0.9057942857142857	0	0	0
CCNB2	1.3868277333333334	0	0	0
RTKN2	1.4976327647058827	0	0	0
DBF4	1.1381790344827585	0	0	0
SLC25A40	1.4308938965517244	0	0	0
ATG7	1.670343671875	0	0	0
YIPF4	1.8966615833333333	0	0	0
MLX	1.789225392857143	0	0	0
CRCP	0.5497094285714285	0	0	0
MKL2	1.4383349347826084	0	0	0
ANGPTL4	0.7571675714285714	0	0	0
KIAA1009	1.2084685789473686	0	0	0
NOL9	0.8608064499999999	0	0	0
ZNF761	0.15839435000000002	0	0	0
MYO1D	1.898520037735849	0	0	0
PFN4	0.4853429	0	0	0
PAQR3	1.7041270000000002	0	0	0
GEMIN8	0.2863695000000001	0	0	0
PAQR4	1.5903263636363634	0	0	0
COQ6	1.0538431428571424	0	0	0
ZNF101	0.16557768421052635	0	0	1
BUB1B	1.3353339333333334	1	0	0
LCLAT1	1.1877378823529412	0	0	0
ZNF226	0.3064447727272727	0	0	1
C16ORF62	1.8754739605263158	0	0	0
ANAPC1	2.0344575238095235	0	0	0
PLBD2	1.6189679444444445	0	0	1
BRK1	1.8634541666666664	0	0	0
MADCAM1	0.15608355555555556	0	0	0
ALKBH3	0.9564439142857144	0	0	0
DISC1	0.37153813333333335	0	0	0
FBXO10	1.6104456818181818	0	0	0
MED30	2.0516475	0	0	0
OVCA2	0.903435	0	0	0
LACE1	1.7189738076923076	0	0	0
PRKCSH	0.9943816307692307	0	0	0
PFKFB2	1.6345781515151512	0	0	0
YOD1	0.7489536666666666	0	0	0
KIAA1191	0.8906063214285712	0	0	0
YTHDC2	2.1447111666666663	0	0	0
PLCL1	1.209039	0	0	0
VAPB	1.2700130625	0	0	0
ZYG11B	2.4579960526315783	0	0	0
KDR	2.129955588235294	0	1	0
DHRS7B	0.8337911599999999	0	0	1
LSM11	2.0269880000000002	0	0	0
HIBCH	0.90016355	0	0	0
DENND1A	1.8777235510204078	0	0	0
DNMT3A	2.299251612244898	1	0	0
ADAMTSL4	1.0136291666666668	0	0	0
ANKRD54	1.7631549677419351	0	0	1
LRRC8B	0.8415459285714285	0	0	0
ZKSCAN1	0.9455883749999999	0	0	0
ZNF547	0.16344972727272727	0	0	1
AHNAK2	0.4099546428571429	0	0	0
C9ORF21	1.3668599000000001	0	0	0
COMMD7	1.1516317777777776	0	0	0
ZNF324	0.266256875	0	0	0
IMPACT	1.4695745652173913	0	0	0
LPIN2	2.113674692307692	0	0	0
NUDT18	1.0003001	0	0	1
SMPD1	1.436064214285714	0	0	0
POLD3	1.2240841034482761	0	0	0
STARD3	1.3242572337662333	0	0	0
FAM111B	-0.018301600000000015	0	0	0
ERCC3	1.8948310312500003	1	0	0
SF3A3	2.53746465625	0	0	0
PSMC1	2.1113775	0	0	0
S100PBP	0.6806762093023256	0	0	0
YARS	1.8512437500000003	0	0	0
FAM64A	0.17703437500000005	0	0	0
COG4	2.2377350980392148	0	0	0
SF3B3	2.7048955283018867	0	0	0
PSMA7	1.7699100625000002	0	0	0
SS18L1	1.6668328000000006	0	0	0
TYRO3	1.9130731666666665	0	0	0
CD274	0.5308106111111109	1	0	0
PARVB	1.020782121212121	0	0	0
PARP11	1.1655126521739128	0	0	0
FAM13A	1.0150770757575758	0	0	1
MAPRE1	2.329761142857143	0	0	0
GALNT6	0.8243440408163263	0	0	0
LXN	1.2595252500000003	0	0	0
CDH4	1.9134587777777776	0	0	0
DNM3	2.0927683529411762	0	0	0
SYNPO	0.6490905833333334	0	0	0
GIPC1	0.9482232083333334	0	0	0
HDAC11	1.254391446808511	0	0	0
CDK4	1.3249330952380953	0	1	0
MED18	0.9846324166666665	0	0	0
C3ORF31	0.9212095000000003	0	0	0
ARAF	1.8418825555555554	0	1	0
ARMC7	0.8267706666666665	0	0	0
VEGFB	1.0191053076923078	0	0	0
PLP2	0.8511311666666667	0	0	0
PHF20L1	1.63910315	0	0	0
FAM24B	-0.05991481818181818	0	0	1
CALM3	1.5745974857142857	0	0	0
PPP5D1	0.838941909090909	0	0	0
COX8A	0.6472955	0	0	0
FAM5C	2.1081752857142857	0	0	0
PAOX	0.7464574210526316	0	0	1
ITGA7	1.5560320000000003	0	0	0
KIDINS220	1.9003801607142854	0	0	0
ZC4H2	1.0278028333333333	0	0	1
C20ORF4	0.7542205714285715	0	0	0
COLEC12	1.9999239090909091	0	0	0
