Gene	ATAC_seq_peak_signal	TSG	OG	NG
SNAPC3	64.89068275	0	0	0
STAT1	91.31500067	0	0	0
PDE3B	25.05066297	0	0	0
LAMP1	69.6000984	0	0	0
SLC30A9	50.47621997	0	0	0
MFGE8	18.81472165	0	0	0
PSPC1	28.26570619	0	0	0
ANKRD52	24.81760816	0	0	0
TEX10	37.02566067	0	0	0
MFF	47.83041398	0	0	0
CDH13	8.028276541	0	0	0
BOK	16.07964435	0	0	0
C3ORF64	52.55272801	0	0	0
DIMT1L	63.68570511	0	0	0
COL27A1	16.02087518	0	0	0
COPB1	27.49939222	0	0	0
AIFM1	27.06755943	0	0	0
KBTBD6	56.83033801	0	0	0
TP53I3	82.12395484	0	0	0
TMEM214	30.28652447	0	0	0
SCAF1	101.9849807	0	0	0
RRAS	104.9582526	0	0	0
DHX33	24.04475142	0	0	0
NES	34.64199806	0	0	1
ABCF2	82.03402318	0	0	0
RHBDD3	71.29021869	0	0	0
EWSR1	71.29021869	0	1	0
ANXA4	49.78026177	0	0	0
FAM120B	67.63308544	0	0	0
SLC4A4	29.1025305	0	0	0
ARPP19	99.42588316	0	0	0
PODXL	34.90218237	0	0	0
WBP11	110.3149292	0	0	0
MCU	63.75815508	0	0	0
FHDC1	33.53397716	0	0	0
DDHD2	191.7011087	0	0	0
SLC2A13	99.79481616	0	0	1
FBXW2	40.83393687	0	0	0
HM13	27.08231655	0	0	0
LZTR1	85.69643426	1	0	0
CSNK1G3	63.45486104	0	0	0
ISCA1	66.63080846	0	0	0
SYCE1L	32.70354726	0	0	1
MPHOSPH8	66.3948107	0	0	0
REXO2	37.96611457	0	0	0
TUFM	61.43920738	0	0	0
NEO1	33.78517717	0	0	0
TCIRG1	77.29679249	0	0	0
COBRA1	19.93984246	0	0	0
DLG5	52.17562802	0	0	0
C1ORF31	8.943365043	0	0	0
UBE2G1	56.22535378	0	0	0
HSPB1	64.19146492	0	0	0
GTF2E2	122.5683167	0	0	0
NBPF1	78.97184512	0	0	0
NUP98	122.170444	0	1	0
HEBP2	44.81862782	0	0	1
GNAS	44.94875535	0	1	0
ATAD2	171.262961	0	0	0
CDK1	88.71740033	0	0	0
FAM69A	30.96891697	0	0	0
POLR2L	40.11336792	0	0	0
TSPAN4	46.25445749	0	0	0
ZNHIT6	28.83166221	0	0	1
AASDH	84.17810667	0	0	0
SUPT3H	131.00088	0	0	0
TWF1	76.93483173	0	0	0
HIST1H1E	56.48023933	0	0	0
HIST1H2BD	97.50046384	0	0	0
ZNF213	58.24044289	0	0	1
SNX24	40.25094352	0	0	0
KCTD5	48.06478047	0	0	0
TMEM39A	64.67685111	0	0	0
TOMM40	124.3411226	0	0	0
ECT2	97.85520003	0	0	0
C19ORF20	7.758567226	0	0	0
PPM1J	61.92268217	0	0	0
RPS26	55.16644697	0	0	0
SNX30	44.81862782	0	0	1
SARS	66.63549429	0	0	0
GSTP1	60.82449515	0	0	0
FER1L5	20.70818166	0	0	0
NBN	106.265994	1	0	0
TTC17	36.98753753	0	0	0
SDR39U1	74.36860684	0	0	0
NT5DC3	41.25314965	0	0	0
ATP5A1	46.21708394	0	0	0
CREB5	74.50844847	0	0	0
PPA2	46.35428334	0	0	1
USP10	14.04788869	0	0	0
ALDH9A1	51.15062162	0	0	0
RCL1	111.994697	0	0	0
INF2	22.68238092	0	0	0
RHOT1	20.2128211	0	0	0
ME2	56.44147772	0	0	0
LRRK1	25.90690138	0	0	0
MRPS23	47.22073761	0	0	0
PLA2G12A	51.33915724	0	0	1
PNPLA8	120.6010588	0	0	0
ALDH6A1	140.4948315	0	0	0
KLHL9	39.32541126	0	0	0
NXF1	65.85268808	0	0	0
MADD	59.32557907	0	0	0
NDNF	12.04841497	0	0	1
SPATA2	58.93798925	0	0	0
TBC1D23	92.73127978	0	0	0
ARSB	15.17591394	0	0	0
TWSG1	50.45592411	0	0	0
ZNF282	34.96626898	0	0	0
FBXO42	41.66115056	0	0	0
AGAP1	32.29426959	0	0	0
SAMM50	74.62432826	0	0	1
PDF	53.73724364	0	0	0
TSG101	64.11090848	0	0	0
C19ORF6	60.78491231	0	0	0
NEU1	135.0825292	0	0	0
PLEKHJ1	70.32188724	0	0	0
SF3A2	70.32188724	0	0	0
TMEM135	52.9359355	0	0	0
IFITM1	18.9259271	0	0	0
TRMT61B	41.11875256	0	0	1
ORAI1	55.39345777	0	0	0
ZNF160	59.73905878	0	0	0
FBLN5	25.19828318	0	0	0
NBL1	27.9612782	0	0	0
DYNLL2	57.37701933	0	0	0
NLK	112.2347832	0	0	0
ZC3H11A	355.1174828	0	0	0
TUFT1	178.4332358	0	0	1
DRAM1	48.90965559	0	0	0
SEPT8	24.28940803	0	0	0
PRR5L	32.58519737	0	0	0
LMBR1L	72.14605689	0	0	0
APLF	67.04436628	0	0	0
MIA3	63.34935274	0	0	0
NPM3	17.38795486	0	0	0
RBL2	25.22729492	0	0	0
STARD3NL	86.61938444	0	0	0
PIK3R4	30.54539004	0	0	0
PRIM2	34.80810073	0	0	0
BRAF	26.49745639	0	1	0
ORMDL3	109.6348448	0	0	0
SOCS7	184.6913887	0	0	0
SIVA1	136.0478932	0	0	0
BACE2	26.49745639	0	0	0
RPS16	73.35298989	0	0	0
SETX	68.30491197	0	0	0
SEC24C	47.39654053	0	0	0
PPARA	34.73217518	0	0	0
CHPT1	25.53176291	0	0	0
PHYH	113.9238714	0	0	0
FUT10	170.5124316	0	0	1
RTKN	53.37029657	0	0	0
TBKBP1	28.09281428	0	0	1
DNAJC10	48.00189748	0	0	0
RPL18A	73.35298989	0	0	0
AKAP8L	165.7956541	0	0	0
TOMM7	44.57316576	0	0	1
IQGAP1	103.2014448	0	0	0
RILPL1	30.84250632	0	0	0
TMEM41B	58.29577246	0	0	0
TMEM111	152.764288	0	0	0
SMS	19.67280927	0	0	0
PARP2	86.68955179	0	0	0
RAB3GAP2	42.56142174	0	0	0
EXOSC4	70.89789715	0	0	0
TMEM170B	79.91151473	0	0	0
PHC1	46.11144413	0	0	0
REXO4	23.04354874	0	0	0
CSNK1D	45.74108543	0	0	0
ZNF248	65.38987717	0	0	1
EIF6	31.23701923	0	0	0
GXYLT1	77.25890566	0	0	0
ADCY6	15.94738854	0	0	0
NDFIP1	44.85207275	0	0	0
MTF1	280.2729528	0	0	0
TRDMT1	62.61837475	0	0	0
UBA2	29.865722	0	0	0
ARNTL2	115.2783919	0	0	0
CENPBD1	40.87942076	0	0	0
EIF3M	53.70584487	0	0	0
EPS15	37.73451545	1	0	0
RAD51AP1	105.3853001	0	0	0
HSPA1L	74.71365203	0	0	0
HSPA1A	74.71365203	0	0	0
GTF2B	28.83166221	0	0	0
DLX1	52.99134245	0	0	0
KATNAL1	53.73884509	0	0	1
PRKACA	112.9751651	0	1	0
TARDBP	50.46682224	0	0	0
TMEM147	82.74301519	0	0	0
SCML1	35.07169377	0	0	0
KIAA0415	28.2725414	0	0	0
DNAJB12	47.56878783	0	0	0
EFEMP2	51.39687515	0	0	0
GPAA1	42.20028401	0	0	0
EHD2	27.2312863	0	0	0
CNP	57.82341789	0	0	0
GYPC	32.89929498	0	0	0
RNF5	118.9264143	0	0	0
AGPAT1	118.9264143	0	0	0
PRTG	28.40233872	0	0	0
SLITRK5	30.13676848	0	0	0
DBNL	58.92900144	0	0	0
ZFP64	53.25073698	0	0	0
BMF	52.09132392	0	0	0
SLC39A8	35.79928196	0	0	0
SLC7A6	30.75725418	0	0	0
MPV17L2	106.0962508	0	0	1
GPR161	19.03161257	0	0	0
PRMT3	62.45854823	0	0	0
ZNF133	64.24544184	0	0	0
CCNF	83.13221909	0	0	0
CAMK1D	30.28652447	0	0	0
ZCCHC8	59.69369164	0	0	0
ASXL2	72.04714781	1	0	0
SENP1	46.74028437	0	0	0
POU3F2	71.19435565	0	0	0
GLRX3	26.67975383	0	0	0
SNX3	50.84364978	0	0	0
PLK1	37.90963604	0	0	0
PIAS3	107.4695529	0	0	0
TSC1	34.80810073	1	0	0
NCAPG	71.53867182	0	0	0
DCAF16	71.53867182	0	0	1
VPS37C	69.33932625	0	0	0
POR	112.4563563	0	0	0
SON	134.2671966	0	0	0
GART	134.2671966	0	0	0
ZSCAN22	57.82637777	0	0	0
TMEM161B	46.0622582	0	0	0
PSIP1	33.5831537	0	1	0
AFG3L2	98.89878551	0	0	0
SHPRH	78.71384263	0	0	0
CREM	101.4764673	0	0	1
GDF11	23.48968913	0	0	1
GATA2	57.28371358	0	1	0
RGL1	91.9541216	0	0	0
ARPC5	91.9541216	0	0	0
HYAL2	38.84238221	0	0	0
POLR3E	80.44197045	0	0	0
HTATSF1	26.03819988	0	0	1
FGD1	13.47773951	0	0	1
CEP97	63.87506459	0	0	0
TOLLIP	62.11679026	0	0	0
XPOT	85.85784015	0	0	0
CINP	39.02069057	0	0	0
VPS4B	68.12156484	0	0	0
NCEH1	60.3393213	0	0	0
RAB4B	157.5100637	0	0	0
STIM1	53.73724364	0	0	0
LIN7C	45.04257478	0	0	0
MED28	36.69427769	0	0	0
MXRA7	29.07957714	0	0	0
METAP1	74.9588056	0	0	0
FRG1	49.54292234	0	0	0
ATP5I	56.69973006	0	0	0
MTR	104.3580215	0	0	0
PRKAG2	33.08895052	0	0	0
TRPC4	9.155730092	0	0	0
CHPF2	46.48771684	0	0	1
RIC8A	75.11332803	0	0	0
BET1L	75.11332803	0	0	0
SESTD1	28.37045649	0	0	1
TCF21	5.850044888	0	0	0
ATRN	38.20435171	0	0	0
IGFBP2	15.13828396	0	0	0
ULK1	53.46562043	0	0	0
PCCA	58.86349354	0	0	0
CAPZA2	114.6076959	0	0	0
VAMP2	23.82526652	0	0	1
AURKAIP1	72.04448804	0	0	0
STOML1	41.0801308	0	0	0
PML	41.0801308	1	0	0
CASP7	43.00715994	0	0	0
TBL1X	27.8466251	0	0	0
TM4SF1	55.18936123	0	0	0
MYST2	23.42925122	0	0	0
NDUFAF4	47.21771206	0	0	0
SLC43A1	44.93967873	0	0	0
LANCL1	40.27308054	0	0	0
SUZ12	31.01980815	1	1	0
SAMD8	49.92783982	0	0	0
FABP5	32.46793377	0	0	0
TMEM150A	64.56357533	0	0	0
KATNA1	33.65171777	0	0	0
CDCA7	22.99490013	0	0	0
STX12	87.93670728	0	0	0
REEP5	37.18066841	0	0	0
ZNF606	41.33683381	0	0	1
RP9	48.44814756	0	0	0
EIF3D	69.85695097	0	0	0
XYLT2	47.4932261	0	0	0
ZBTB16	42.9766107	1	0	0
PSMF1	47.21771206	0	0	0
RNF122	179.2370401	0	0	0
NT5C2	40.10082701	0	1	0
C5ORF28	51.65263642	0	0	0
GPR108	98.62390166	0	0	1
ZFP82	22.67834681	0	0	1
DIP2B	36.19382881	0	0	0
SPPL2A	34.92166305	0	0	0
CCDC109B	33.24238241	0	0	1
HTR7	8.437446126	0	0	0
LTBP4	59.12864757	0	0	0
TERF2IP	46.41514698	0	0	0
KARS	46.41514698	0	0	0
BRF1	61.26802883	0	0	0
SMIM4	81.32377952	0	0	1
LRIG2	64.67685111	0	0	0
STAT5B	23.17938318	1	1	0
DGCR8	60.7475324	0	1	0
UBE2A	32.9970767	0	0	0
TMED4	86.67318864	0	0	0
ZIC2	38.69377606	0	0	0
ELAVL2	56.09628864	0	0	0
PPP2R3A	77.76861952	0	0	0
GPX1	48.89677803	0	0	0
KLHL22	81.0785843	0	0	0
SETD1A	43.23386096	0	0	0
STX4	41.37095093	0	0	0
UEVLD	23.05283776	0	0	0
ARHGAP24	31.0494446	0	0	0
ARMC9	35.08481262	0	0	0
IPO7	29.27659593	0	0	0
NCOA5	68.12156484	0	0	0
TMEM70	150.5735522	0	0	0
TCEB1	150.5735522	0	0	0
TP53INP2	37.95771742	0	0	0
BCL2L13	67.47961986	0	0	0
PLCB3	24.79458619	0	0	0
GPR126	22.80458051	0	0	1
ACSL1	44.46125261	0	0	0
OTX1	112.3709252	0	0	1
TAPBPL	63.17876614	0	0	0
MBLAC1	60.77316331	0	0	1
NARG2	94.69004233	0	0	1
PARD6B	97.28970516	0	0	0
NINJ1	42.44597969	0	0	0
RAB5C	70.84203589	0	0	0
MRPS16	33.24238241	0	0	0
NTF3	14.26986541	0	0	1
C10ORF137	60.63861176	0	0	1
PEF1	79.33023948	0	0	0
PREP	82.29116846	0	0	0
ATR	53.15994339	1	0	0
HEXIM2	77.19921071	0	0	0
DDX41	48.2213398	0	0	0
SMAGP	22.77098543	0	0	0
AMACR	137.8939364	0	0	0
NUDT9	26.99910387	0	0	0
PDE10A	50.87343211	0	0	1
TRIM37	77.49524882	0	0	0
GALE	63.14025802	0	0	0
ZNF7	153.3473842	0	0	0
TRIP10	98.62390166	0	0	0
UBE2F	55.58226287	0	0	0
C12ORF44	56.79726414	0	0	1
HSPA9	65.94583973	0	0	0
ZXDB	12.88534489	0	0	1
ACAT2	85.20359015	0	0	0
RASA2	63.75062501	0	0	0
NCAPG2	92.37959111	0	0	0
PNN	123.6136833	0	0	0
KIF23	41.55397857	0	0	0
XRCC5	45.61543475	0	0	0
DHCR7	129.606192	0	0	1
PAAF1	83.73400083	0	0	1
SEH1L	156.5294056	0	0	0
TFCP2	55.98152907	0	0	0
BSDC1	80.20664702	0	0	0
UXS1	35.28820827	0	0	0
LMBR1	77.31877138	0	0	1
SLCO3A1	38.23692901	0	0	0
AKT2	78.40226722	0	1	0
GPRC5A	67.73710401	0	0	0
SPATA6	49.16640522	0	0	0
ARHGAP20	31.94040931	0	0	0
PRPF39	44.25987515	0	0	0
NADSYN1	129.606192	0	0	0
TAF1D	63.74136506	0	0	0
C11ORF54	63.74136506	0	0	0
AATF	62.42975871	0	0	0
FAM176A	15.11911603	0	0	0
EIF1AX	90.89329019	0	0	0
CNRIP1	20.66511219	0	0	0
PSMD5	82.37950827	0	0	0
PSMA1	36.7814727	0	0	0
C16ORF58	18.28381473	0	0	1
PIAS4	59.89499564	0	0	0
TBC1D20	41.282837	0	0	0
ARRB1	28.44987327	0	0	0
TMEM106B	167.8697721	0	0	0
SH3BP5	64.1918526	0	0	0
HIST2H2AA3	11.94639345	0	0	0
TMEM14A	59.4737381	0	0	0
DCAF6	171.262961	0	0	0
BRP44	171.262961	0	0	0
SMYD2	22.45678578	0	0	0
ZNF700	59.32074861	0	0	1
HOXD8	24.06357454	0	0	0
AMAC1L3	17.38992027	0	0	0
IFITM2	15.67087455	0	0	0
DKK3	32.76454301	0	0	0
MARK4	24.75624214	0	0	0
GAR1	28.42518576	0	0	0
SCLY	95.19452621	0	0	0
GIGYF2	62.50361389	0	0	0
C10ORF54	50.3081847	0	0	0
NKRF	23.17938318	0	0	0
NT5DC2	51.78405155	0	0	0
RNF181	85.87814096	0	0	0
POFUT2	56.26089035	0	0	1
CLEC2B	15.83191911	0	0	0
DDOST	52.91298846	0	0	0
FGF7	15.5120277	0	0	0
TOM1	101.9079844	0	0	0
TSPYL1	55.80724756	0	0	0
DSE	55.80724756	0	0	0
FBXW4	22.49140296	0	0	0
ATAD3A	44.81862782	0	0	0
CSNK1G1	49.38667999	0	0	0
ZNF48	113.2221267	0	0	1
USP45	54.67164541	0	0	0
RPS11	84.3038581	0	0	0
SUMO1	32.04214588	0	0	0
SNRPG	51.22642593	0	0	0
LRRC47	33.24238241	0	0	1
MAN1B1	90.38694324	0	0	0
ZNF561	26.0132224	0	0	1
KRT18	57.13430336	0	0	0
PPP1R8	30.85326414	0	0	0
BTBD10	43.23386096	0	0	0
ERN1	68.87793272	0	0	0
PUS1	44.02475241	0	0	0
CCDC99	6.910840139	0	0	0
SNRNP70	56.47177917	0	0	0
VARS	44.82787815	0	0	0
NUP35	35.00908366	0	0	0
FAM195A	68.86150969	0	0	0
SEMA4B	61.41808227	0	0	0
INTS8	85.91586484	0	0	0
TNC	20.24226396	0	1	0
IL17RA	56.51333518	0	0	0
TRRAP	29.59645821	0	1	0
LRIF1	78.22997288	0	0	0
TMEM120B	39.50761486	0	0	0
SMPDL3A	27.66861713	0	0	1
TMX3	26.74469962	0	0	0
ATP6V0A2	43.92313442	0	0	0
ATP5G2	68.51041048	0	0	0
MTMR12	121.74191	0	0	0
SRP14	40.19701493	0	0	0
NTNG1	24.74923299	0	0	1
AP2B1	29.20152236	0	0	0
FH	89.30898144	1	0	0
TOP2A	81.19163896	0	0	0
PCGF3	87.29511858	0	0	0
FBL	37.95263862	0	0	0
SLC29A1	157.4263574	0	0	0
LAMA5	37.87260558	0	0	0
USP31	49.04935239	0	0	0
AGTPBP1	55.30397924	0	0	0
JUP	603.2429678	0	0	0
LIN7A	25.07013529	0	0	1
NFKBIE	216.5213386	1	0	0
SLC16A6	52.17935887	0	0	0
MYPOP	51.33915724	0	0	0
FXYD5	47.17068725	0	0	0
PPP1R10	154.1232963	0	0	0
MRPS18B	154.1232963	0	0	0
FAM114A1	36.26612296	0	0	0
GMCL1	51.82719529	0	0	0
DDAH2	58.24044289	0	0	0
TMEM184B	35.82332858	0	0	0
URM1	32.64848082	0	0	0
CEP250	88.1627223	0	0	0
AHCYL1	65.53471127	0	0	0
C7ORF42	14.95272884	0	0	0
LAP3	95.14860208	0	0	0
NOL6	72.8670292	0	0	0
DDX50	73.79451064	0	0	0
GTF2F1	51.92614904	0	0	0
TAF4	21.96932177	0	0	0
CTR9	49.92542557	0	0	0
SPPL3	35.6754742	0	0	0
UQCR11	59.57753323	0	0	0
FSD1L	49.15563276	0	0	0
GCH1	41.16825063	0	0	0
EEF2K	43.94300224	0	0	0
CLN6	52.91298846	0	0	1
SUV420H2	123.3241698	0	0	0
AKTIP	131.9284237	0	0	0
STX7	68.88492799	0	0	0
TTF1	30.11805577	0	0	0
TBCD	49.49446207	0	0	0
SH2B2	12.44034819	0	0	0
ZNF362	19.29786221	0	0	1
ZNF555	89.70027684	0	0	1
DDX23	48.38310953	0	0	0
ZNF181	49.40221845	0	0	1
GPR162	38.58616647	0	0	1
POGK	116.5975486	0	0	1
CEP68	82.12521333	0	0	0
GPR37	33.95327763	0	0	1
RBM22	32.96518065	0	0	0
PLAGL1	40.87942076	0	0	0
NDUFB10	31.23584831	0	0	0
STAU1	68.64479855	0	0	0
FTSJ1	25.26626846	0	0	0
CENPF	60.37086969	0	0	0
TARBP2	100.3227565	0	0	0
MAP3K12	100.3227565	0	0	0
TP53	74.9588056	1	1	0
WRAP53	49.46397504	0	0	0
SMARCA1	18.7539084	0	0	0
BACE1	18.64889619	0	0	0
CSPP1	72.44225966	0	0	0
COPS5	72.44225966	0	0	0
TIGD2	46.2646138	0	0	0
DAD1	81.05781156	0	0	0
SMAP2	166.0948859	0	0	0
DHRSX	21.19436912	0	0	0
TAF1B	50.02792499	0	0	0
SLX4	29.06908933	0	0	0
TFRC	66.04387618	0	0	0
SLC22A23	26.25669918	0	0	0
DGCR6L	44.80548961	0	0	0
YME1L1	49.64225176	0	0	0
MASTL	49.64225176	0	0	0
RSRC1	31.00017924	0	0	0
CSRP2	85.54827103	0	0	0
STX6	71.04427057	0	0	0
SORT1	47.73135154	0	0	0
LYPD1	33.53271773	0	0	0
DNAJC1	78.03114659	0	0	0
TRIM44	23.96659303	0	0	0
DDX59	118.1295857	0	0	0
PREX1	24.40219978	0	0	0
JTB	58.39305188	0	0	0
GIGYF1	117.2499564	0	0	0
DCK	49.53192922	0	0	0
C2CD2L	55.39345777	0	0	0
GATAD2A	105.217152	0	0	0
NUP85	37.38905195	0	0	0
YAF2	36.01761826	0	0	0
CSTF2T	43.14875285	0	0	0
FHOD3	30.79630846	0	0	0
MED7	65.94583973	0	0	1
FUBP3	36.36348002	0	0	0
SF3B4	78.2854514	0	0	0
RBM27	90.534344	0	0	0
LRRC8D	44.92048327	0	0	0
LIG3	28.02925453	0	0	0
ZC3H18	52.75467264	0	0	0
PMVK	194.8897228	0	0	1
MINK1	76.02869518	0	0	0
PTAR1	34.74239217	0	0	0
NSUN4	45.99735018	0	0	0
ZNF789	73.35298989	0	0	1
IPO8	47.41834885	0	0	0
PPM1G	52.91298846	0	0	0
SSBP1	30.33967974	0	0	0
CRELD1	375.5228572	0	0	1
AMFR	23.40267293	0	0	0
GLRX2	96.64922288	0	0	0
PRKCI	98.89878551	0	0	0
N4BP2L2	53.22842763	0	0	0
CD2BP2	57.46699536	0	0	0
TEX2	42.23728959	0	0	0
GPRC5B	24.34185012	0	0	0
PI4K2B	35.49771207	0	0	0
KIAA0232	44.27886462	0	0	0
ERGIC1	47.14747372	0	0	0
LY6E	29.29693527	0	0	0
PSMA4	29.2785079	0	0	0
RYBP	72.234113	0	0	0
C7ORF68	8.807311292	0	0	0
KIAA0513	41.99860718	0	0	0
CASP8AP2	59.00434935	0	0	0
DNAJB5	115.5357534	0	0	0
RNF130	44.83612143	0	0	0
NUPL1	45.41563528	0	0	0
PPM1A	65.82456642	0	0	0
PROSAPIP1	40.4430855	0	0	1
CS	83.13221909	0	0	0
UIMC1	45.62377499	0	0	0
RYK	25.65503834	0	0	0
MBOAT1	543.3628834	0	0	0
FBXO38	43.23386096	0	0	0
ITPA	24.76882471	0	0	0
NF1	27.49229837	1	0	0
CNNM3	73.66175871	0	0	0
ZCCHC7	60.30896519	0	0	0
AGPAT4	28.5120113	0	0	0
PIGY	5.2462963	0	0	0
SERINC2	15.03268364	0	0	1
MOV10	40.33621676	0	0	0
CYCS	102.2388842	0	0	0
KIAA1715	45.14460164	0	0	1
RANGAP1	109.0495008	0	0	0
STK4	49.42175793	0	0	0
ATP9B	77.70905233	0	0	0
DENND5A	33.33206765	0	0	0
ZNF674	17.80132205	0	0	1
PAPSS2	15.49951798	0	0	0
DDX56	43.92313442	0	0	0
ACTR10	26.78272568	0	0	0
BRIP1	57.48730118	1	0	0
CASP4	17.50475054	0	0	0
IL6R	52.9796109	0	0	0
MTMR9	168.8052279	0	0	1
RAB3GAP1	27.39291019	0	0	0
ABHD3	79.84566421	0	0	0
EPN1	31.60994604	0	0	0
SAT1	39.49012744	0	0	0
KCTD13	36.25651413	0	0	0
GPSM1	17.87945759	0	0	0
TTYH2	42.52278121	0	0	0
PSMC4	117.9114739	0	0	0
ALMS1	51.27229198	0	0	0
RPL7L1	68.54758298	0	0	0
ANPEP	19.64992369	0	0	0
PPA1	87.44266631	0	0	0
LRP5	15.64296446	0	0	0
ABHD12	95.79316686	0	0	0
CLTCL1	38.7631955	1	0	0
RP11-651P23.5	5.641570758	0	0	0
ZNF264	21.22098936	0	0	0
PPP6C	36.82311888	1	0	0
RIC8B	64.75754238	0	0	0
IFNAR1	57.05973556	0	0	0
DCUN1D1	109.1004499	0	0	0
TFAM	52.09132392	0	0	1
EID1	37.01873018	0	0	0
GAS2L1	42.00365624	0	0	0
RNF144B	53.43913871	0	0	0
CHMP4B	79.54899499	0	0	0
NAA35	80.4392482	0	0	0
PEX26	38.76728457	0	0	1
AGPAT3	26.11515164	0	0	0
KLHL2	22.577021	0	0	0
KPNA2	48.88815788	0	0	0
PPIB	70.84203589	0	0	0
MANBA	35.81408679	0	0	0
TSN	93.2534773	0	0	0
KIAA0913	6.475955569	0	0	0
CHCHD1	44.02475241	0	0	0
DYRK3	54.67198318	0	0	0
NUDT16	129.9570931	0	0	1
ENDOV	61.5419136	0	0	0
CNPY2	60.8262431	0	0	0
C19ORF60	36.03558996	0	0	1
ORC5	29.61829133	0	0	1
FMN2	30.4260317	0	0	0
FANCD2	218.896688	1	0	0
FXR2	98.29595895	0	0	0
LPGAT1	60.70311026	0	0	0
DHX30	35.22200929	0	0	0
PPP4C	63.27669835	0	0	0
SNAP23	42.44597969	0	0	0
UBE2L3	22.42218572	0	0	0
MFN1	106.0435911	0	0	1
TINF2	98.2714299	0	0	0
NEK8	75.68889071	0	0	0
PSMD8	105.0145346	0	0	0
ZNF580	24.57592971	0	0	0
PLXNA1	21.38920982	0	0	0
FAP	18.76031052	0	0	0
FLJ32810	13.41240887	0	0	0
ATL3	71.82048223	0	0	0
ILKAP	42.44597969	0	0	0
LATS2	43.41720171	0	0	0
UQCRB	65.73018898	0	0	0
PSMC3	52.87109817	0	0	0
SUPT4H1	58.30768209	0	0	0
ERCC6	54.56407898	0	0	0
ZNRF3	68.39654542	1	0	0
STIL	74.25172097	0	1	0
DOCK10	20.38346977	0	0	0
TMEM97	90.61399637	0	0	0
UBASH3B	18.66152958	0	0	0
NF2	93.94726574	1	0	0
MAP3K6	99.94462448	0	0	0
PGAM5	33.6792506	0	0	0
HIST1H2BI	60.01419724	0	0	0
HIST1H3G	60.01419724	0	0	0
CIB1	91.30177661	0	0	0
CORO2B	21.85081279	0	0	0
STBD1	39.23693261	0	0	1
KIAA0284	22.57954216	0	0	0
DGCR2	85.18659473	0	0	0
BTAF1	45.62985664	0	0	0
THUMPD2	18.94324203	0	0	1
RPF2	44.57509884	0	0	0
SF3A1	61.82691057	0	0	0
CHD6	57.32146271	0	0	0
VTI1B	58.18253636	0	0	0
COL11A1	18.47761943	0	0	0
MGLL	18.41885714	0	0	0
SYNE2	31.65907076	0	0	0
EEPD1	144.4186172	0	0	0
KTI12	18.68561662	0	0	1
BCL7B	165.2476684	0	0	0
NOL11	63.56259487	0	0	1
MLF1IP	55.36864475	0	0	0
KLHL8	58.7358515	0	0	0
GLTP	40.57683351	0	0	1
SMARCAD1	24.58749504	0	0	0
POLR2A	105.51093	0	0	0
ZBTB4	105.51093	0	0	0
PTPN11	37.83804863	0	1	0
RBM15B	77.76885992	0	0	0
MBIP	102.1962156	0	0	0
CXCL12	13.67007474	0	0	0
PLEKHM2	8.50982355	0	0	0
SPAG5	79.09512136	0	0	0
FMNL3	72.47586772	0	0	0
CCDC51	115.907428	0	0	0
MARK1	23.33234795	0	0	0
CBR3	13.61405213	0	0	0
EPRS	57.67403425	0	0	0
LMAN2	51.27229198	0	0	0
PEX5	81.13720774	0	0	0
HLA-A	54.17243149	0	0	0
POP7	77.21562911	0	0	0
POM121	103.3588475	0	0	0
DCTN4	79.14451903	0	0	0
RUNX1	52.18833085	1	1	0
ELF4	15.91214516	1	1	0
ZNF605	20.97736944	0	0	0
ST3GAL3	52.91298846	0	0	0
PIGM	86.31048773	0	0	0
ELMO2	50.19532688	0	0	1
BCAP29	44.25073688	0	0	0
GFOD2	36.69346005	0	0	0
HOMEZ	84.73253473	0	0	0
ADAMTS3	41.576277	0	0	0
APOL2	35.49086961	0	0	0
ZNF302	65.53471127	0	0	0
DAPK1	36.02735545	0	0	0
PDCD2	37.70441657	0	0	0
NECAP1	53.01097452	0	0	0
SH3KBP1	17.6537222	0	0	0
HSD17B12	85.18659473	0	0	0
ZRSR2	42.0789187	1	0	0
NDUFA9	34.01943831	0	0	0
STK38	37.87469294	0	0	0
CEP78	33.38064581	0	0	0
TMEM66	183.6417095	0	0	0
TLCD1	110.9331811	0	0	1
FBXO9	96.89858055	0	0	0
ICK	77.79815596	0	0	0
MBP	40.67819226	0	0	0
ATP6V0A1	44.33551647	0	0	0
PRNP	27.39291019	0	0	0
CYP20A1	62.96786439	0	0	1
MFSD1	48.53527944	0	0	0
REEP4	66.97810633	0	0	0
HABP4	70.72782728	0	0	0
TCEAL1	15.80888572	0	0	0
GEMIN4	49.64225176	0	0	0
C12ORF48	9.994164607	0	0	0
RPIA	94.43435836	0	0	0
SAFB	72.36895497	0	0	0
SAFB2	72.36895497	0	0	0
PYGO2	76.85325735	0	0	0
SFT2D1	28.83166221	0	0	0
SIDT2	33.99059115	0	0	0
SNRPF	97.35392954	0	0	0
CIZ1	31.85983938	0	0	0
UQCRFS1	129.8500262	0	0	0
SLFN11	33.64424207	0	0	0
RBBP5	199.5837382	0	0	0
UTP23	85.51088697	0	0	0
BUB3	79.72704226	0	0	0
PRRC1	39.71954607	0	0	0
AARSD1	17.98746319	0	0	0
NAGS	20.37202281	0	0	0
ANAPC5	82.68624834	0	0	0
GOLGA3	46.79766147	0	0	0
