Gene	Gene ID	Gene type	Drug Name	Cell_Line	Time	Dose	P-value	Q-value	Log2(fold Change)
UBE2H	7328	Novel DORGE-OG	fluphenazine	MCF7	6h	10.0μM	0.00191788	0.0184392	-0.240212
UBE2H	7328	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	0.00231705	0.0129849	-0.329044
UBE2H	7328	Novel DORGE-OG	tretinoin	HL60	6h	1.0μM	0.00251619	0.0182318	-0.469587
UBE2H	7328	Novel DORGE-OG	valproicacid	MCF7	6h	200.0μM	0.00379871	0.116117	-0.23902
UBE2H	7328	Novel DORGE-OG	gossypol	MCF7	6h	7.8μM	0.00532146	0.0411718	-0.502671
UBE2H	7328	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.00573752	0.0299666	-0.471526
UBE2H	7328	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	0.00676838	0.0635034	-0.211614
UBE2H	7328	Novel DORGE-OG	methotrexate	MCF7	6h	8.8μM	0.00789494	0.0484664	-0.299762
UBE2H	7328	Novel DORGE-OG	LM-1685	MCF7	6h	10.0μM	0.00879301	0.574385	-0.491178
PRCC	5546	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	0.00800637	0.023437	-0.510651
MBNL1	4154	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	1.19562e-07	5.39721e-07	-0.216203
MBNL1	4154	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	2.01493e-05	0.000190484	-0.356855
MBNL1	4154	Novel DORGE-OG	geldanamycin	MCF7	6h	1.0μM	0.00061057	0.00270902	-0.216671
MBNL1	4154	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	0.00544385	0.026394	-0.284089
MBNL1	4154	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0.00545494	0.00846091	-0.0732448
NEDD8	4738	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	2.30422e-15	2.35835e-14	-0.512152
NEDD8	4738	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	5.25443e-08	1.004e-07	-0.196014
NEDD8	4738	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	1.01788e-05	4.77504e-05	-0.746807
NEDD8	4738	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.000957851	0.00189634	-0.159433
NEDD8	4738	Novel DORGE-OG	valproicacid	HL60	6h	1000.0μM	0.00168976	0.0369462	-0.38801
NEDD8	4738	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0.00240871	0.00439653	-0.179177
MLLT11	10962	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	0	0	-1.83377
MLLT11	10962	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-2.73827
MLLT11	10962	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	3.77874e-37	1.55667e-35	-1.2527
MLLT11	10962	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	4.37275e-29	9.0669e-26	-1.90228
MLLT11	10962	Novel DORGE-OG	geldanamycin	MCF7	6h	1.0μM	6.3959e-28	2.84184e-25	-1.69671
MLLT11	10962	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	6.18501e-24	4.27487e-21	-1.51303
MLLT11	10962	Novel DORGE-OG	valproicacid	MCF7	6h	500.0μM	1.3086e-12	5.42677e-09	-0.915696
MLLT11	10962	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	3.74046e-11	2.53046e-10	-0.75536
MLLT11	10962	Novel DORGE-OG	monorden	MCF7	6h	0.1μM	2.80781e-10	3.17563e-07	-1.66057
MLLT11	10962	Novel DORGE-OG	valproicacid	MCF7	6h	1000.0μM	8.74603e-10	2.72023e-06	-0.908416
MLLT11	10962	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	9.40273e-09	5.57044e-07	-1.25194
MLLT11	10962	Novel DORGE-OG	phenoxybenzamine	MCF7	6h	11.8μM	1.67547e-07	2.57022e-06	-1.39663
MLLT11	10962	Novel DORGE-OG	valproicacid	MCF7	6h	200.0μM	1.05319e-06	0.000523179	-0.589777
MLLT11	10962	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	3.46612e-05	0.000434698	-1.49155
MLLT11	10962	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	6.50184e-05	0.000613263	-0.324784
MLLT11	10962	Novel DORGE-OG	prochlorperazine	HL60	6h	10.0μM	0.000549906	0.0297784	-1.22041
MLLT11	10962	Novel DORGE-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00122226	0.0407672	-0.963053
MLLT11	10962	Novel DORGE-OG	dipyridamole	MCF7	6h	8.0μM	0.00337866	0.130949	-0.746652
MLLT11	10962	Novel DORGE-OG	sirolimus	HL60	6h	0.1μM	0.00346301	0.132973	-0.699628
MLLT11	10962	Novel DORGE-OG	famprofazone	MCF7	6h	10.6μM	0.00406285	0.2763	-0.573149
MLLT11	10962	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	0.00714561	0.0661447	-0.28777
MLLT11	10962	Novel DORGE-OG	tretinoin	HL60	6h	1.0μM	0.00823568	0.0457207	-0.721441
MLLT11	10962	Novel DORGE-OG	pramocaine	MCF7	6h	12.2μM	0.00837382	0.962864	-0.531214
MLLT11	10962	Novel DORGE-OG	demeclocycline	MCF7	6h	8.0μM	0.00918281	0.999838	-0.628444
PLAGL2	5326	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	4.587e-12	1.47842e-10	-1.41276
PLAGL2	5326	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	1.4017e-10	5.85186e-09	-1.42135
PLAGL2	5326	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	2.60119e-10	5.39357e-09	-1.15634
PLAGL2	5326	Novel DORGE-OG	tretinoin	MCF7	6h	1.0μM	0.00672835	0.0404293	-0.228746
RGS3	5998	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	9.61341e-07	4.26383e-06	-0.557282
RGS3	5998	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	0.00445732	0.0115576	-0.122669
COX5A	9377	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	7.83401e-18	1.84589e-17	-0.238062
COX5A	9377	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.000307085	0.000630436	-0.156455
COX5A	9377	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0.00326636	0.00590995	-0.121052
DGKZ	8525	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	4.62532e-06	9.97636e-06	-0.265002
USP9X	8239	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0	0	-0.952857
USP9X	8239	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.774984
USP9X	8239	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	8.01443e-21	4.2124e-20	-0.567176
USP9X	8239	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	7.97012e-13	5.68882e-12	-0.632437
USP9X	8239	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	4.8118e-09	2.636e-08	-0.309593
USP9X	8239	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	9.64696e-08	3.88407e-06	-0.528616
USP9X	8239	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	1.11097e-07	5.03151e-07	-0.219055
USP9X	8239	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	4.55834e-06	3.83436e-05	-0.382175
USP9X	8239	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	5.04355e-06	5.55773e-05	-0.353008
USP9X	8239	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	9.86919e-06	4.64565e-05	-0.605682
USP9X	8239	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.000303593	0.00234451	-0.194919
USP9X	8239	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	0.000492417	0.00157728	-0.157236
USP9X	8239	Novel DORGE-OG	geldanamycin	MCF7	6h	1.0μM	0.000711994	0.00311022	-0.233182
USP9X	8239	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00114944	0.00740941	-0.453911
USP9X	8239	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.00164961	0.0125139	-0.209143
USP9X	8239	Novel DORGE-OG	geldanamycin	HL60	6h	1.0μM	0.00360961	0.0268905	-0.369271
USP9X	8239	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.00409258	0.0158616	-0.140755
USP9X	8239	Novel DORGE-OG	meclozine	MCF7	6h	8.6μM	0.00424489	0.129438	-0.25495
USP9X	8239	Novel DORGE-OG	haloperidol	MCF7	6h	10.6μM	0.00438429	0.330575	-0.321298
USP9X	8239	Novel DORGE-OG	wortmannin	HL60	6h	0.01μM	0.00528274	0.192735	-0.309845
USP9X	8239	Novel DORGE-OG	azathioprine	MCF7	6h	14.4μM	0.00715153	0.549557	-0.307798
OXR1	55074	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	4.56376e-09	3.01368e-08	-0.409695
OXR1	55074	Novel DORGE-OG	estradiol	MCF7	6h	0.1μM	0.000187539	0.0249009	-0.379398
OXR1	55074	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	0.000515648	0.00143196	-0.699086
OXR1	55074	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	0.000686537	0.00478225	-0.486235
OXR1	55074	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.000795684	0.00689833	-0.33197
OXR1	55074	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0.00116487	0.00189465	-0.134785
OXR1	55074	Novel DORGE-OG	methotrexate	MCF7	6h	8.8μM	0.0037807	0.0275869	-0.407145
OXR1	55074	Novel DORGE-OG	tacrolimus	MCF7	6h	1.0μM	0.00486052	0.134079	-0.50971
OXR1	55074	Novel DORGE-OG	aciclovir	MCF7	6h	17.8μM	0.00766837	0.601001	-0.543452
OXR1	55074	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.00929252	0.01675	-0.157939
OXR1	55074	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	0.00935852	0.0590599	-0.469784
ERBB3	2065	CGC-OG	trichostatinA	PC3	6h	0.1μM	3.57175e-24	1.46606e-23	-0.618322
ERBB3	2065	CGC-OG	LY-294002	MCF7	6h	10.0μM	7.98513e-22	3.6658e-20	-0.693667
ERBB3	2065	CGC-OG	wortmannin	MCF7	6h	0.01μM	1.72355e-12	2.97815e-10	-0.707205
ERBB3	2065	CGC-OG	fulvestrant	MCF7	6h	1.0μM	7.87826e-07	1.2267e-05	-0.356656
ERBB3	2065	CGC-OG	monastrol	MCF7	6h	100.0μM	1.20887e-05	0.00250659	-0.580361
ERBB3	2065	CGC-OG	sirolimus	MCF7	6h	0.1μM	0.000134565	0.000789683	-0.243318
ERBB3	2065	CGC-OG	meclozine	MCF7	6h	8.6μM	0.00151516	0.0750999	-0.498178
ERBB3	2065	CGC-OG	trichostatinA	HL60	6h	0.1μM	0.0057058	0.0144928	-0.206547
ERBB3	2065	CGC-OG	LY-294002	PC3	6h	10.0μM	0.00867778	0.0383666	-0.267266
ERBB3	2065	CGC-OG	valproicacid	PC3	6h	1000.0μM	0.00972249	0.180803	-0.383982
ARAF	369	CGC-OG	digoxigenin	MCF7	6h	10.2μM	0.000610174	0.00276445	-0.394794
ARAF	369	CGC-OG	helveticoside	MCF7	6h	7.4μM	0.00131007	0.00474484	-0.549226
ARAF	369	CGC-OG	LY-294002	HL60	6h	10.0μM	0.00813502	0.0365503	-0.238627
RAF1	5894	CGC-OG	cephaeline	MCF7	6h	6.0μM	1.87823e-08	1.18856e-07	-0.859016
RAF1	5894	CGC-OG	lanatosideC	MCF7	6h	4.0μM	1.17977e-05	6.41221e-05	-0.711781
RAF1	5894	CGC-OG	tanespimycin	HL60	6h	1.0μM	0.000102839	0.000623805	-0.324195
RAF1	5894	CGC-OG	tretinoin	HL60	6h	1.0μM	0.000498131	0.00497771	-0.46791
RAF1	5894	CGC-OG	helveticoside	MCF7	6h	7.4μM	0.00745659	0.022033	-0.36839
ARHGEF2	9181	Novel DORGE-OG	gossypol	MCF7	6h	7.8μM	1.50825e-14	1.44339e-11	-2.07422
ARHGEF2	9181	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	3.10485e-09	6.11678e-09	-0.230218
ARHGEF2	9181	Novel DORGE-OG	tretinoin	MCF7	6h	1.0μM	9.40344e-08	2.09281e-06	-0.522993
ARHGEF2	9181	Novel DORGE-OG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	2.75696e-07	3.56172e-06	-0.687919
ARHGEF2	9181	Novel DORGE-OG	thioridazine	PC3	6h	10.0μM	7.37201e-07	9.17152e-05	-1.25451
ARHGEF2	9181	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	7.60985e-06	0.000163513	-0.473288
ARHGEF2	9181	Novel DORGE-OG	meclozine	MCF7	6h	8.6μM	1.53324e-05	0.00454168	-0.944377
ARHGEF2	9181	Novel DORGE-OG	rottlerin	MCF7	6h	10.0μM	5.3366e-05	0.00327058	-0.63383
ARHGEF2	9181	Novel DORGE-OG	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00017099	0.00702885	-0.499812
ARHGEF2	9181	Novel DORGE-OG	loperamide	MCF7	6h	7.8μM	0.000281895	0.0104376	-0.747684
ARHGEF2	9181	Novel DORGE-OG	wortmannin	MCF7	6h	0.01μM	0.001176	0.00953137	-0.354055
ARHGEF2	9181	Novel DORGE-OG	pirenperone	MCF7	6h	10.2μM	0.00137683	0.120634	-0.571836
ARHGEF2	9181	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.0015657	0.00943286	-0.279673
ARHGEF2	9181	Novel DORGE-OG	methotrexate	PC3	6h	8.8μM	0.00199514	0.172372	-0.47494
ARHGEF2	9181	Novel DORGE-OG	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00209715	0.0565957	-0.567653
ARHGEF2	9181	Novel DORGE-OG	AG-013608	PC3	6h	10.0μM	0.002386	0.112429	-0.496528
ARHGEF2	9181	Novel DORGE-OG	dipyridamole	MCF7	6h	8.0μM	0.00372872	0.134852	-0.578435
ARHGEF2	9181	Novel DORGE-OG	testosterone	MCF7	6h	11.6μM	0.00580709	0.276111	-0.524615
ARHGEF2	9181	Novel DORGE-OG	ethotoin	MCF7	6h	19.6μM	0.00692814	0.191966	-0.406534
ARHGEF2	9181	Novel DORGE-OG	valproicacid	MCF7	6h	1000.0μM	0.00728869	0.0751895	-0.298504
HIST1H1C	3006	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.966029
HIST1H1C	3006	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	7.88519e-28	3.5829e-27	-1.0421
HIST1H1C	3006	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	7.47536e-22	4.22924e-21	-1.03307
HIST1H1C	3006	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	1.00461e-19	4.16611e-17	-2.62907
HIST1H1C	3006	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	2.24704e-18	5.7759e-17	-0.87993
HIST1H1C	3006	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	7.36655e-15	7.40883e-14	-1.04018
HIST1H1C	3006	Novel DORGE-OG	thioridazine	MCF7	6h	10.0μM	4.26333e-10	1.54186e-08	-1.10854
HIST1H1C	3006	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	3.40615e-09	4.20396e-08	-1.78335
HIST1H1C	3006	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	3.57724e-08	3.86659e-07	-1.57634
HIST1H1C	3006	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	3.48542e-07	8.67242e-06	-0.847159
HIST1H1C	3006	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	8.33745e-07	2.00631e-05	-1.00516
HIST1H1C	3006	Novel DORGE-OG	felodipine	MCF7	6h	10.0μM	1.00594e-06	0.00156436	-1.41505
HIST1H1C	3006	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	2.21481e-06	1.99814e-05	-1.25665
HIST1H1C	3006	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	0.000360465	0.00109087	-0.254781
HIST1H1C	3006	Novel DORGE-OG	troglitazone	MCF7	6h	10.0μM	0.000738449	0.12585	-0.446431
HIST1H1C	3006	Novel DORGE-OG	fluphenazine	MCF7	6h	10.0μM	0.00109761	0.011864	-0.404235
HIST1H1C	3006	Novel DORGE-OG	6-bromoindirubin-3'-oxime	MCF7	6h	0.5μM	0.00248485	0.125667	-0.488435
HIST1H1C	3006	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.00345428	0.0136906	-0.261418
HIST1H1C	3006	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.00452886	0.0251693	-0.853409
HIST1H1C	3006	Novel DORGE-OG	prochlorperazine	MCF7	6h	10.0μM	0.00517546	0.0373913	-0.421528
HIST1H1C	3006	Novel DORGE-OG	trifluoperazine	MCF7	6h	10.0μM	0.00573608	0.0346084	-0.379492
HIST1H1C	3006	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	0.00679458	0.0635097	-0.370326
HIST1H1C	3006	Novel DORGE-OG	celecoxib	MCF7	6h	10.0μM	0.00805703	0.67082	-0.43021
NFIX	4784	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.00204477	0.00393426	-0.166515
NFIX	4784	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	0.0041455	0.0186255	-0.345025
NFIX	4784	Novel DORGE-OG	demeclocycline	MCF7	6h	8.0μM	0.00609539	0.999838	-0.469047
NFKBIA	4792	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	2.13655e-18	4.74657e-16	-2.7538
NFKBIA	4792	Novel DORGE-OG	thioridazine	MCF7	6h	10.0μM	2.88299e-10	1.09686e-08	-0.674219
NFKBIA	4792	Novel DORGE-OG	thioridazine	HL60	6h	10.0μM	3.70338e-10	4.01074e-07	-1.33708
NFKBIA	4792	Novel DORGE-OG	prochlorperazine	MCF7	6h	10.0μM	5.5887e-10	7.5575e-08	-0.48918
NFKBIA	4792	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	6.30227e-10	1.13798e-08	-1.67365
NFKBIA	4792	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	1.59462e-09	2.18247e-08	-1.62997
NFKBIA	4792	Novel DORGE-OG	trifluoperazine	MCF7	6h	10.0μM	3.56423e-09	3.30914e-07	-0.528193
NFKBIA	4792	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	1.11462e-07	1.45204e-06	-0.842667
NFKBIA	4792	Novel DORGE-OG	felodipine	MCF7	6h	10.0μM	1.32048e-07	0.000410702	-0.96594
NFKBIA	4792	Novel DORGE-OG	fluphenazine	MCF7	6h	10.0μM	3.89201e-07	2.31677e-05	-0.377008
NFKBIA	4792	Novel DORGE-OG	cloperastine	MCF7	6h	11.0μM	1.78394e-06	0.000541317	-1.08586
NFKBIA	4792	Novel DORGE-OG	thioridazine	PC3	6h	10.0μM	3.4301e-06	0.000258998	-1.05584
NFKBIA	4792	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	2.03665e-05	0.000219757	-0.336667
NFKBIA	4792	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	2.50183e-05	0.00030976	-0.603472
NFKBIA	4792	Novel DORGE-OG	prochlorperazine	HL60	6h	10.0μM	4.20013e-05	0.00640726	-0.69902
NFKBIA	4792	Novel DORGE-OG	rottlerin	MCF7	6h	10.0μM	4.55243e-05	0.00300859	-0.602008
NFKBIA	4792	Novel DORGE-OG	loperamide	MCF7	6h	7.8μM	0.00023023	0.00912196	-0.409463
NFKBIA	4792	Novel DORGE-OG	tretinoin	MCF7	6h	1.0μM	0.000313171	0.00306061	-0.204786
NFKBIA	4792	Novel DORGE-OG	chlorcyclizine	MCF7	6h	11.8μM	0.000316599	0.0504975	-0.755419
NFKBIA	4792	Novel DORGE-OG	beta-escin	MCF7	6h	3.2μM	0.000378041	0.0691648	-0.616886
NFKBIA	4792	Novel DORGE-OG	fulvestrant	MCF7	6h	0.01μM	0.00039991	0.00661607	-0.274339
NFKBIA	4792	Novel DORGE-OG	trifluoperazine	HL60	6h	10.0μM	0.0005088	0.0327978	-0.560767
NFKBIA	4792	Novel DORGE-OG	methotrexate	MCF7	6h	8.8μM	0.000657252	0.007249	-0.519827
NFKBIA	4792	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.000684114	0.00654697	-0.87525
NFKBIA	4792	Novel DORGE-OG	ionomycin	MCF7	6h	2.0μM	0.00134946	0.0113284	-0.449087
NFKBIA	4792	Novel DORGE-OG	benzamil	MCF7	6h	11.2μM	0.00158351	0.0895473	-0.564973
NFKBIA	4792	Novel DORGE-OG	troglitazone	MCF7	6h	10.0μM	0.00257704	0.227383	-0.207315
NFKBIA	4792	Novel DORGE-OG	dipyridamole	MCF7	6h	8.0μM	0.00493825	0.148398	-0.28268
NFKBIA	4792	Novel DORGE-OG	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00507586	0.0647016	-0.535362
NFKBIA	4792	Novel DORGE-OG	medrysone	MCF7	6h	11.6μM	0.00750044	0.470314	-0.440931
FGF12	2257	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0.00278852	0.00442896	-0.07166
FGF12	2257	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	0.00525375	0.00970482	-0.0983506
SF1	7536	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	2.38371e-09	3.11183e-08	-1.16283
SF1	7536	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	2.40912e-09	3.60673e-08	-1.16604
SF1	7536	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	2.4325e-07	2.88491e-06	-0.976937
SF1	7536	Novel DORGE-OG	lycorine	MCF7	6h	12.4μM	0.0001246	0.00231711	-0.71958
SF1	7536	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	0.000257874	0.00175985	-0.356618
SF1	7536	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	0.000358273	0.00395499	-0.375346
TMEM14B	81853	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	5.5978e-19	1.35123e-18	-0.292161
TMEM14B	81853	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	1.41981e-15	1.48811e-14	-0.417065
TMEM14B	81853	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	7.71259e-09	1.88623e-08	-0.293603
TMEM14B	81853	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	3.44604e-06	7.98364e-06	-0.248306
TMEM14B	81853	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.000251952	0.00138085	-0.255501
TMEM14B	81853	Novel DORGE-OG	trichostatinA	HL60	6h	1.0μM	0.000307143	0.00106261	-0.573271
TMEM14B	81853	Novel DORGE-OG	valproicacid	HL60	6h	500.0μM	0.00207643	0.0168952	-0.351709
TMEM14B	81853	Novel DORGE-OG	valproicacid	HL60	6h	1000.0μM	0.00467223	0.0645141	-0.291709
ETS1	2113	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	0.000319334	0.00169345	-0.312597
NR4A2	4929	Novel DORGE-OG	trichostatinA	MCF7	6h	0.1μM	0	0	-0.993931
NR4A2	4929	Novel DORGE-OG	trichostatinA	PC3	6h	0.1μM	0	0	-1.28239
NR4A2	4929	Novel DORGE-OG	trichostatinA	MCF7	6h	1.0μM	4.83869e-28	4.48905e-27	-0.898811
NR4A2	4929	Novel DORGE-OG	trichostatinA	PC3	6h	1.0μM	1.28647e-18	3.45681e-17	-0.936447
NR4A2	4929	Novel DORGE-OG	helveticoside	MCF7	6h	7.4μM	5.09309e-16	1.53943e-13	-2.14759
NR4A2	4929	Novel DORGE-OG	phenoxybenzamine	MCF7	6h	11.8μM	2.37097e-15	5.26736e-13	-2.20485
NR4A2	4929	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	4.10656e-14	2.85418e-12	-1.81828
NR4A2	4929	Novel DORGE-OG	tanespimycin	HL60	6h	1.0μM	8.78902e-13	4.7958e-11	-0.915605
NR4A2	4929	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	2.94135e-11	1.718e-09	-1.61972
NR4A2	4929	Novel DORGE-OG	thioridazine	MCF7	6h	10.0μM	1.59963e-10	6.58972e-09	-0.988977
NR4A2	4929	Novel DORGE-OG	LY-294002	MCF7	6h	10.0μM	1.36127e-08	8.42984e-08	-0.394081
NR4A2	4929	Novel DORGE-OG	LY-294002	PC3	6h	10.0μM	3.17779e-08	1.20533e-06	-0.571691
NR4A2	4929	Novel DORGE-OG	diethylstilbestrol	MCF7	6h	15.0μM	5.74681e-07	0.000288979	-1.27233
NR4A2	4929	Novel DORGE-OG	beta-escin	MCF7	6h	3.2μM	7.21592e-07	0.000472491	-1.09165
NR4A2	4929	Novel DORGE-OG	thioridazine	PC3	6h	10.0μM	8.46907e-07	0.000101951	-0.917089
NR4A2	4929	Novel DORGE-OG	geldanamycin	HL60	6h	1.0μM	4.20354e-06	0.000146334	-1.31328
NR4A2	4929	Novel DORGE-OG	cephaeline	MCF7	6h	6.0μM	9.45741e-05	0.000298409	-0.51391
NR4A2	4929	Novel DORGE-OG	felodipine	MCF7	6h	10.0μM	0.000222545	0.0453882	-0.979485
NR4A2	4929	Novel DORGE-OG	cloperastine	MCF7	6h	11.0μM	0.000586114	0.0320309	-0.489083
NR4A2	4929	Novel DORGE-OG	sirolimus	PC3	6h	0.1μM	0.000657171	0.00906415	-0.44101
NR4A2	4929	Novel DORGE-OG	LY-294002	HL60	6h	10.0μM	0.000719562	0.00493499	-0.477862
NR4A2	4929	Novel DORGE-OG	genistein	HL60	6h	10.0μM	0.000827292	0.0184983	-0.616841
NR4A2	4929	Novel DORGE-OG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.000973875	0.00646876	-0.527234
NR4A2	4929	Novel DORGE-OG	tanespimycin	PC3	6h	1.0μM	0.00102053	0.00921365	-0.250607
NR4A2	4929	Novel DORGE-OG	fulvestrant	MCF7	6h	1.0μM	0.00125403	0.00781632	-0.249778
NR4A2	4929	Novel DORGE-OG	trichostatinA	HL60	6h	0.1μM	0.00223001	0.00613253	-0.143566
NR4A2	4929	Novel DORGE-OG	tanespimycin	MCF7	6h	1.0μM	0.00294268	0.00772197	-0.153179
NR4A2	4929	Novel DORGE-OG	PF-00562151-00	MCF7	6h	10.0μM	0.00304756	0.184052	-0.458683
NR4A2	4929	Novel DORGE-OG	alvespimycin	MCF7	6h	0.1μM	0.00324939	0.0151691	-0.305165
NR4A2	4929	Novel DORGE-OG	sirolimus	MCF7	6h	0.1μM	0.00348273	0.0137864	-0.20966
NR4A2	4929	Novel DORGE-OG	trifluoperazine	MCF7	6h	10.0μM	0.00402843	0.0262534	-0.283572
NR4A2	4929	Novel DORGE-OG	fluphenazine	MCF7	6h	10.0μM	0.00516445	0.0384046	-0.267715
NR4A2	4929	Novel DORGE-OG	prochlorperazine	HL60	6h	10.0μM	0.00848123	0.140618	-0.50986
CNOT4	4850	Novel DORGE-OG	lanatosideC	MCF7	6h	4.0μM	1.52864e-10	2.84272e-09	-1.14084
CNOT4	4850	Novel DORGE-OG	digoxigenin	MCF7	6h	10.2μM	7.79424e-10	2.36508e-08	-0.986565
