Gene	Gene ID	Gene type	Drug Name	CREEDS ID	GEO ID	DrugBank ID	P-value	Q-value	Log2(fold Change)
NOTCH2NL	100996763	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	0.0100058	0.0204676	-0.635136
NOTCH2NL	100996763	Novel DORGE-OG	Apratoxina	drug:3071	GSE2742		0.0104981	0.044744	-1.44902
NOTCH2NL	100996763	Novel DORGE-OG	Tretinoin	drug:3232	GSE23702	DB00755	0.0117342	0.0287088	-0.373333
NOTCH2NL	100996763	Novel DORGE-OG	Cisplatin	drug:3152	GSE47856	DB00515	0.01564	0.0385067	-0.149927
NOTCH2NL	100996763	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	0.0212879	0.0444858	-0.392919
KIAA0174	null	Novel DORGE-OG	Doxorubicin	drug:3180	GSE58074	DB00997	1.526e-05	0.000277575	-0.830351
KIAA0174	null	Novel DORGE-OG	Vanadiumpentoxide	drug:3557	GSE5339		5.53129e-05	0.000628417	-0.520615
KIAA0174	null	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.000172158	0.00263793	-2.45481
KIAA0174	null	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		0.000215614	0.000514102	-0.0514592
KIAA0174	null	Novel DORGE-OG	Vanadiumpentoxide	drug:3556	GSE5339		0.000221514	0.00262766	-0.282695
KIAA0174	null	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		0.000404819	0.00130631	-0.285906
KIAA0174	null	Novel DORGE-OG	Adenosinetriphosphate	drug:3219	GSE30903		0.000666863	0.00436647	-0.339049
KIAA0174	null	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		0.000760769	0.00159582	-0.304093
KIAA0174	null	Novel DORGE-OG	Isotretinoin	drug:2772	GSE10432	DB00982	0.000889322	0.00315771	-0.134127
KIAA0174	null	Novel DORGE-OG	Vanadiumpentoxide	drug:3554	GSE5339		0.000895394	0.00620734	-0.133872
KIAA0174	null	Novel DORGE-OG	Androstanolone	drug:3411	GSE7868		0.00101397	0.00428537	-0.583913
KIAA0174	null	Novel DORGE-OG	Bisphenola	drug:2654	GSE17624		0.00109744	0.0149474	-0.288688
KIAA0174	null	Novel DORGE-OG	Folicacid	drug:2748	GSE17635	DB00158	0.00167394	0.0444058	-0.104063
KIAA0174	null	Novel DORGE-OG	Bisphenola	drug:2661	GSE17624		0.0032774	0.00894355	-0.181618
KIAA0174	null	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	0.00426872	0.0262246	-0.275843
KIAA0174	null	Novel DORGE-OG	Etanercept	drug:2597	GSE36177	DB00005	0.0068155	0.0471741	-0.27241
KIAA0174	null	Novel DORGE-OG	Doxorubicin	drug:3179	GSE58074	DB00997	0.00685663	0.023503	-0.207389
KIAA0174	null	Novel DORGE-OG	Lmp-420	drug:3222	GSE20211		0.0134839	0.0366152	-0.0313799
KIAA0174	null	Novel DORGE-OG	R1881	drug:3048	GSE22606		0.0145657	0.0493322	-0.130173
KIAA0174	null	Novel DORGE-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		0.0191663	0.0477345	-0.127284
KIAA0174	null	Novel DORGE-OG	Imatinib	drug:2517	GSE1922	DB00619	0.0206337	0.0346115	-0.104985
CHD3	1107	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	1.6374e-23	5.10297e-23	-0.45523
CHD3	1107	Novel DORGE-OG	Resveratrol	drug:3500	GSE25412	DB02709	1.62182e-07	3.67062e-06	-0.951303
CHD3	1107	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	3.40596e-07	1.48867e-06	-0.966347
CHD3	1107	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	5.76466e-07	7.66508e-06	-0.174273
CHD3	1107	Novel DORGE-OG	Estradiol	drug:3061	GSE4668	DB00783	2.47752e-06	5.46543e-05	-0.0206294
CHD3	1107	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	4.29919e-06	0.000112849	-0.427199
CHD3	1107	Novel DORGE-OG	Puromycin,ec50,1d	drug:3268	GSE6930		4.87647e-06	2.82003e-05	-0.475119
CHD3	1107	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		1.41089e-05	6.2469e-05	-1.03102
CHD3	1107	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		6.67689e-05	0.000332658	-0.90674
CHD3	1107	Novel DORGE-OG	Metformin	drug:2483	GSE33612	DB00331	0.000265691	0.00189008	-0.353817
CHD3	1107	Novel DORGE-OG	Apratoxina	drug:3068	GSE2742		0.000395409	0.0458283	-1.46617
CHD3	1107	Novel DORGE-OG	Alfacalcidol	drug:3364	GSE15947	DB01436	0.000409009	0.00574849	-0.193378
CHD3	1107	Novel DORGE-OG	Apratoxina	drug:3070	GSE2742		0.000534748	0.00775719	-1.79002
CHD3	1107	Novel DORGE-OG	Nickel	drug:3531	GSE6907		0.000547152	0.00148784	-0.953811
CHD3	1107	Novel DORGE-OG	Cytarabine	drug:3424	GSE6930	DB00987	0.000714168	0.00251797	-0.376438
CHD3	1107	Novel DORGE-OG	4-hydroxynonenal	drug:3080	GSE2397		0.000905609	0.0043595	-0.205422
CHD3	1107	Novel DORGE-OG	Estradiol	drug:2487	GSE46924	DB00783	0.00100311	0.0106782	-0.390299
CHD3	1107	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	0.00102468	0.00346911	-0.798982
CHD3	1107	Novel DORGE-OG	Bisphenola	drug:2659	GSE17624		0.00128559	0.0138836	-0.51607
CHD3	1107	Novel DORGE-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	0.00179972	0.00498004	-0.0901264
CHD3	1107	Novel DORGE-OG	Resveratrol	drug:3501	GSE25412	DB02709	0.00218113	0.0132251	-0.49452
CHD3	1107	Novel DORGE-OG	4-hydroxynonenal	drug:3082	GSE2397		0.00386615	0.0119111	-0.402357
CHD3	1107	Novel DORGE-OG	Hydrocortisone	drug:2751	GSE7890	DB00741	0.00434216	0.0461766	-0.517164
CHD3	1107	Novel DORGE-OG	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.00468389	0.0201747	-0.57231
CHD3	1107	Novel DORGE-OG	Bisphenola	drug:2662	GSE17624		0.00485271	0.01228	-0.0736797
CHD3	1107	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00507573	0.0117382	-1.34284
CHD3	1107	Novel DORGE-OG	Doxorubicin	drug:3260	GSE6930	DB00997	0.00596298	0.0358661	-0.358149
CHD3	1107	Novel DORGE-OG	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00618426	0.0252708	-0.505
CHD3	1107	Novel DORGE-OG	Argyrina	drug:3054	GSE8565		0.00669069	0.02216	-0.151503
CHD3	1107	Novel DORGE-OG	Estradiol	drug:2733	GSE26834	DB00783	0.00735336	0.025508	-0.220326
CHD3	1107	Novel DORGE-OG	Celecoxib	drug:2501	GSE54657	DB00482	0.00806532	0.0305032	-0.281625
CHD3	1107	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.0158577	0.0306354	-0.103705
CHD3	1107	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	0.0448594	0.0490221	-0.0818937
MRVI1	10335	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		4.99582e-06	4.6367e-05	-0.159153
MRVI1	10335	Novel DORGE-OG	Mesalazine	drug:3195	GSE38713	DB00244	1.28294e-05	0.000419002	-0.0605799
MRVI1	10335	Novel DORGE-OG	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		2.00283e-05	0.000309034	-0.799826
MRVI1	10335	Novel DORGE-OG	Nickel	drug:3480	GSE6281		6.93018e-05	0.00139691	-0.581538
MRVI1	10335	Novel DORGE-OG	Metformin	drug:2483	GSE33612	DB00331	0.000114226	0.0010238	-0.414687
MRVI1	10335	Novel DORGE-OG	4-hydroxynonenal	drug:3078	GSE2397		0.000121904	0.00148574	-0.1169
MRVI1	10335	Novel DORGE-OG	Vemurafenib	drug:2508	GSE63790	DB08881	0.000151763	0.00117471	-0.18396
MRVI1	10335	Novel DORGE-OG	Calcitriol	drug:3170	GSE5145	DB00136	0.00018799	0.0148182	-0.391198
MRVI1	10335	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.00043403	0.00246721	-0.0559983
MRVI1	10335	Novel DORGE-OG	Vx	drug:3345	GSE33606		0.00058659	0.00782168	-0.28915
MRVI1	10335	Novel DORGE-OG	4-hydroxynonenal	drug:3081	GSE2397		0.00299734	0.0130299	-0.692616
MRVI1	10335	Novel DORGE-OG	Adenosinetriphosphate	drug:3219	GSE30903		0.00746455	0.024845	-0.442859
MRVI1	10335	Novel DORGE-OG	Imatinib	drug:2526	GSE22433	DB00619	0.0076562	0.0249805	-0.245738
MRVI1	10335	Novel DORGE-OG	Vemurafenib	drug:2495	GSE42872		0.0270825	0.0470664	-0.141193
ETV5	2119	CGC-OG	Imatinib	drug:2526	GSE22433	DB00619	1.52029e-12	2.0993e-09	-1.93264
ETV5	2119	CGC-OG	Vemurafenib	drug:2495	GSE42872		2.3518e-11	2.67601e-08	-4.07852
ETV5	2119	CGC-OG	Vemurafenib	drug:2563	GSE37441	DB08881	2.6305e-11	2.17743e-08	-1.69105
ETV5	2119	CGC-OG	Plx4032	drug:2558	GSE50649	DB05238	1.37405e-10	2.31001e-07	-3.32685
ETV5	2119	CGC-OG	Vemurafenib	drug:2564	GSE37441	DB08881	2.05126e-10	1.02782e-08	-1.21662
ETV5	2119	CGC-OG	Imatinib	drug:2513	GSE1922	DB00619	2.79577e-10	3.45623e-08	-1.68639
ETV5	2119	CGC-OG	Plx4032	drug:2557	GSE50649	DB05238	3.92647e-10	1.00061e-07	-2.02778
ETV5	2119	CGC-OG	Vemurafenib	drug:2508	GSE63790	DB08881	7.77421e-10	1.62941e-07	-1.60169
ETV5	2119	CGC-OG	Imatinib	drug:2517	GSE1922	DB00619	3.70006e-09	2.6869e-07	-1.07213
ETV5	2119	CGC-OG	Imatinib	drug:2519	GSE1922	DB00619	1.493e-08	4.47358e-07	-1.02726
ETV5	2119	CGC-OG	Imatinib	drug:2527	GSE19567	DB00619	1.93119e-08	9.8313e-07	-2.48696
ETV5	2119	CGC-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	2.14251e-08	8.90613e-06	-0.170083
ETV5	2119	CGC-OG	Imatinib	drug:2512	GSE1922	DB00619	2.82867e-08	1.8493e-06	-1.06682
ETV5	2119	CGC-OG	Vemurafenib	drug:2560	GSE37441	DB08881	3.78548e-08	6.34232e-05	-1.7457
ETV5	2119	CGC-OG	Imatinib	drug:2516	GSE1922	DB00619	4.59877e-08	1.87556e-06	-0.973291
ETV5	2119	CGC-OG	Imatinib	drug:2520	GSE1922	DB00619	1.7885e-07	4.91337e-06	-0.948605
ETV5	2119	CGC-OG	Imatinib	drug:2515	GSE1922	DB00619	1.84677e-07	5.75549e-06	-0.811825
ETV5	2119	CGC-OG	Plx4032	drug:2567	GSE24862	DB05238	2.79702e-07	0.000566481	-2.17
ETV5	2119	CGC-OG	Imatinib	drug:2457	GSE1922	DB00619	4.85297e-07	3.09793e-05	-0.980573
ETV5	2119	CGC-OG	Plx4720	drug:2505	GSE50791		1.16691e-06	9.61978e-05	-0.856495
ETV5	2119	CGC-OG	Bexarotene	drug:2680	GSE6914	DB00307	1.3025e-06	1.07235e-05	-0.485936
ETV5	2119	CGC-OG	Vanadiumpentoxide	drug:3558	GSE5339		1.9798e-06	1.91642e-05	-0.499607
ETV5	2119	CGC-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		2.30455e-06	3.52342e-05	-0.474762
ETV5	2119	CGC-OG	Plx4032	drug:2568	GSE24862	DB05238	2.68802e-06	0.00172178	-1.705
ETV5	2119	CGC-OG	Plx4032	drug:2565	GSE24862	DB05238	6.07301e-06	0.010719	-1.825
ETV5	2119	CGC-OG	Calcitriol	drug:3126	GSE52819		6.37272e-06	0.000162758	-0.56495
ETV5	2119	CGC-OG	Plx4720	drug:2506	GSE50791		6.57263e-06	0.000356023	-0.650202
ETV5	2119	CGC-OG	Cytarabine	drug:3375	GSE6930	DB00987	9.03552e-06	2.55227e-05	-0.782392
ETV5	2119	CGC-OG	Imatinib	drug:2764	GSE24493	DB00619	1.64771e-05	0.000106148	-1.99823
ETV5	2119	CGC-OG	Cisplatin	drug:3152	GSE47856	DB00515	1.82638e-05	0.000217608	-0.442493
ETV5	2119	CGC-OG	Cisplatin	drug:3159	GSE47856	DB00515	3.665e-05	0.00172361	-0.307273
ETV5	2119	CGC-OG	Nilotinib	drug:2528	GSE19567	DB04868	5.17493e-05	0.00104776	-2.1303
ETV5	2119	CGC-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		5.29758e-05	0.0009876	-0.443199
ETV5	2119	CGC-OG	Calcitriol	drug:3129	GSE52819		5.50032e-05	0.00106608	-0.53116
ETV5	2119	CGC-OG	Mln4924	drug:2647	GSE30531		5.8628e-05	0.0024753	-1.40363
ETV5	2119	CGC-OG	4-hydroxynonenal	drug:3081	GSE2397		6.79916e-05	0.000951883	-0.334665
ETV5	2119	CGC-OG	Doxorubicin	drug:3265	GSE6930	DB00997	7.91169e-05	0.000372275	-1.41692
ETV5	2119	CGC-OG	4-hydroxynonenal	drug:3079	GSE2397		0.000112648	0.0014956	-0.215487
ETV5	2119	CGC-OG	Puromycin,ec50,5d	drug:3270	GSE6930		0.000120573	0.000384838	-1.21634
ETV5	2119	CGC-OG	Actinomycind	drug:3098	GSE6400		0.000178318	0.000688524	-0.231195
ETV5	2119	CGC-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.000216358	0.00141439	-0.161099
ETV5	2119	CGC-OG	Plx4720	drug:2507	GSE50791		0.000263364	0.00691365	-0.492776
ETV5	2119	CGC-OG	Heregulin	drug:3215	GSE22288		0.000272866	0.00959438	-0.631623
ETV5	2119	CGC-OG	Pd173074	drug:2578	GSE52452		0.000388836	0.0024434	-0.359413
ETV5	2119	CGC-OG	Cediranib	drug:2642	GSE32569		0.000450307	0.000725357	-0.113382
ETV5	2119	CGC-OG	Estradiol	drug:3203	GSE12446	DB00783	0.000533018	0.00511635	-0.387118
ETV5	2119	CGC-OG	Citalopram	drug:3292	GSE7036	DB00215	0.000584909	0.0394402	-0.835239
ETV5	2119	CGC-OG	Puromycin,ec50,1d	drug:3268	GSE6930		0.00089157	0.00231575	-0.215006
ETV5	2119	CGC-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00133139	0.00375278	-0.248836
ETV5	2119	CGC-OG	Vemurafenib	drug:2561	GSE37441	DB08881	0.00134928	0.0125832	-0.508938
ETV5	2119	CGC-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00279076	0.0118898	-1.16814
ETV5	2119	CGC-OG	Tretinoin	drug:2828	GSE23702	DB00755	0.00344463	0.00496612	-0.126667
ETV5	2119	CGC-OG	Abiraterone	drug:3300	GSE49244	DB05812	0.00376716	0.0239775	-0.321809
ETV5	2119	CGC-OG	4-hydroxynonenal	drug:3080	GSE2397		0.00813168	0.0230202	-0.244257
ETV5	2119	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	0.00856104	0.00972747	-0.103258
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	0	0	-0.124051
ASAP2	8853	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	7.35601e-10	1.98912e-08	-1.52106
ASAP2	8853	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		7.32578e-09	6.4383e-07	-2.72177
ASAP2	8853	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	1.04829e-08	4.3896e-07	-1.40049
ASAP2	8853	Novel DORGE-OG	Cycloheximide	drug:3059	GSE8597		2.57142e-08	6.23728e-07	-0.887533
ASAP2	8853	Novel DORGE-OG	Vx	drug:3376	GSE33606		9.82256e-08	8.40394e-06	-2.07037
ASAP2	8853	Novel DORGE-OG	Vanadiumpentoxide	drug:3557	GSE5339		1.59513e-07	2.24642e-05	-1.16436
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	2.37508e-07	1.02533e-05	-1.67621
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:3179	GSE58074	DB00997	5.49072e-07	2.418e-05	-0.99386
ASAP2	8853	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		6.42139e-07	1.06145e-05	-0.634615
ASAP2	8853	Novel DORGE-OG	Androstanolone	drug:3411	GSE7868		2.15529e-06	6.70786e-05	-0.835375
ASAP2	8853	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	2.76097e-06	2.57107e-05	-0.226643
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	6.40548e-06	7.03096e-05	-1.0928
ASAP2	8853	Novel DORGE-OG	Imatinib	drug:2519	GSE1922	DB00619	7.70509e-06	5.87847e-05	-0.566929
ASAP2	8853	Novel DORGE-OG	Imatinib	drug:2517	GSE1922	DB00619	1.10037e-05	7.2761e-05	-0.500803
ASAP2	8853	Novel DORGE-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		1.17068e-05	0.000120807	-0.582989
ASAP2	8853	Novel DORGE-OG	Estradiol	drug:3203	GSE12446	DB00783	1.64821e-05	0.000424096	-0.650779
ASAP2	8853	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	1.68338e-05	4.1613e-05	-0.86
ASAP2	8853	Novel DORGE-OG	Cytarabine	drug:3373	GSE6930	DB00987	2.07926e-05	0.000797757	-0.731423
ASAP2	8853	Novel DORGE-OG	Vx	drug:3345	GSE33606		2.65484e-05	0.00107933	-0.556459
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:3180	GSE58074	DB00997	2.68109e-05	0.00037663	-1.18055
ASAP2	8853	Novel DORGE-OG	Estradiol	drug:3061	GSE4668	DB00783	3.48029e-05	0.000361545	-0.0164662
ASAP2	8853	Novel DORGE-OG	Nickel	drug:3531	GSE6907		3.69965e-05	0.000171829	-0.569335
ASAP2	8853	Novel DORGE-OG	Cisplatin	drug:3159	GSE47856	DB00515	3.76724e-05	0.00172361	-0.39154
ASAP2	8853	Novel DORGE-OG	Citalopram	drug:3292	GSE7036	DB00215	4.68092e-05	0.0127114	-2.37336
ASAP2	8853	Novel DORGE-OG	Alfacalcidol	drug:3363	GSE15947	DB01436	4.91599e-05	0.00262041	-0.530677
ASAP2	8853	Novel DORGE-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		5.17304e-05	0.000971092	-0.880535
ASAP2	8853	Novel DORGE-OG	Vemurafenib	drug:2560	GSE37441	DB08881	5.82793e-05	0.00744463	-0.866152
ASAP2	8853	Novel DORGE-OG	Imatinib	drug:2516	GSE1922	DB00619	6.60937e-05	0.000459547	-0.33238
ASAP2	8853	Novel DORGE-OG	R1881	drug:3049	GSE22606		7.32323e-05	0.00126374	-1.18206
ASAP2	8853	Novel DORGE-OG	Celecoxib	drug:2501	GSE54657	DB00482	7.81606e-05	0.00202169	-0.332982
ASAP2	8853	Novel DORGE-OG	Plx4032	drug:2565	GSE24862	DB05238	8.59243e-05	0.0138902	-0.685
ASAP2	8853	Novel DORGE-OG	Diclofenac	drug:3053	GSE54255	DB00586	0.000133583	0.000482732	-1.68904
ASAP2	8853	Novel DORGE-OG	Lapatinib	drug:2586	GSE38376	DB01259	0.00017909	0.00328547	-0.606365
ASAP2	8853	Novel DORGE-OG	Vanadiumpentoxide	drug:3556	GSE5339		0.00026666	0.00296331	-0.422885
ASAP2	8853	Novel DORGE-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.000311266	0.00108869	-0.146317
ASAP2	8853	Novel DORGE-OG	Dexamethasone	drug:3169	GSE34313	DB01234	0.000378266	0.0024039	-0.449665
ASAP2	8853	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	0.000432157	0.00129782	-0.786667
ASAP2	8853	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	0.000449355	0.000792407	-0.493333
ASAP2	8853	Novel DORGE-OG	Laccaicacid	drug:2490	GSE45804		0.000458735	0.0239453	-0.306203
ASAP2	8853	Novel DORGE-OG	Cetuximab	drug:3136	GSE61495	DB00002	0.000565618	0.00565399	-0.353434
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:2533	GSE24460	DB00997	0.000567797	0.00616123	-2.38227
ASAP2	8853	Novel DORGE-OG	4-hydroxynonenal	drug:3082	GSE2397		0.000701241	0.00366781	-0.157878
ASAP2	8853	Novel DORGE-OG	Bpde	drug:3378	GSE19510		0.000703666	0.00873534	-0.482509
ASAP2	8853	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		0.000772423	0.00119982	-0.594264
ASAP2	8853	Novel DORGE-OG	4-hydroxytamoxifen	drug:3240	GSE26298		0.000834091	0.00401109	-0.129756
ASAP2	8853	Novel DORGE-OG	Interferongamma-1b	drug:2477	GSE5542	DB00033	0.000965124	0.0284034	-0.358593
ASAP2	8853	Novel DORGE-OG	R1881	drug:3048	GSE22606		0.00100275	0.00550964	-0.642643
ASAP2	8853	Novel DORGE-OG	Plx4032	drug:2568	GSE24862	DB05238	0.00113012	0.0368468	-0.59
ASAP2	8853	Novel DORGE-OG	Neocarzinostatin	drug:3113	GSE1676		0.00120552	0.00522635	-0.12109
ASAP2	8853	Novel DORGE-OG	Lapatinib	drug:3252	GSE38376	DB01259	0.00126284	0.0153061	-0.450728
ASAP2	8853	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	0.00139901	0.00167991	-0.269354
ASAP2	8853	Novel DORGE-OG	Azacitidine	drug:2545	GSE29077	DB00928	0.00148676	0.0363115	-1.29919
ASAP2	8853	Novel DORGE-OG	Cytarabine	drug:3424	GSE6930	DB00987	0.00151127	0.00475849	-0.251324
ASAP2	8853	Novel DORGE-OG	Cisplatin	drug:3152	GSE47856	DB00515	0.00183336	0.00665567	-0.26516
ASAP2	8853	Novel DORGE-OG	Vemurafenib	drug:2563	GSE37441	DB08881	0.001969	0.0294412	-0.286393
ASAP2	8853	Novel DORGE-OG	Tibolone	drug:3204	GSE12446		0.00206092	0.0277722	-0.406411
ASAP2	8853	Novel DORGE-OG	Y15	drug:2553	GSE43452		0.00219589	0.0215892	-0.400013
ASAP2	8853	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00251131	0.00656728	-1.15802
ASAP2	8853	Novel DORGE-OG	Gamma-tocotrienol	drug:3242	GSE21946		0.00253749	0.0197106	-0.228145
ASAP2	8853	Novel DORGE-OG	Adenosinetriphosphate	drug:3220	GSE30903		0.00288666	0.0119336	-0.198537
ASAP2	8853	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00315316	0.0077619	-0.188658
ASAP2	8853	Novel DORGE-OG	Bexarotene	drug:2681	GSE12791	DB00307	0.00318661	0.013338	-0.393808
ASAP2	8853	Novel DORGE-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	0.00326197	0.00807275	-0.179311
ASAP2	8853	Novel DORGE-OG	Vemurafenib	drug:2495	GSE42872		0.00339649	0.00799779	-0.302627
ASAP2	8853	Novel DORGE-OG	Imatinib	drug:2515	GSE1922	DB00619	0.00412721	0.0146094	-0.210921
ASAP2	8853	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		0.00472996	0.00980134	-0.235685
ASAP2	8853	Novel DORGE-OG	Imatinib	drug:2520	GSE1922	DB00619	0.00576073	0.0212989	-0.424412
ASAP2	8853	Novel DORGE-OG	Tretinoin	drug:3232	GSE23702	DB00755	0.00701328	0.0193647	-0.53
ASAP2	8853	Novel DORGE-OG	Imatinib	drug:2512	GSE1922	DB00619	0.00707774	0.0291719	-0.349423
ASAP2	8853	Novel DORGE-OG	Mln4924	drug:2647	GSE30531		0.00828931	0.0438132	-0.518468
ASAP2	8853	Novel DORGE-OG	Clinafloxacin	drug:2625	GSE9166		0.00890865	0.0354522	-2.64964
ASAP2	8853	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		0.00911932	0.0115846	-0.0678396
ASAP2	8853	Novel DORGE-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.00936477	0.026941	-0.157243
ASAP2	8853	Novel DORGE-OG	Adenosinetriphosphate	drug:3219	GSE30903		0.0116181	0.0342124	-0.0212871
ASAP2	8853	Novel DORGE-OG	Cytarabine	drug:3374	GSE6930	DB00987	0.0121916	0.0471391	-0.443133
ASAP2	8853	Novel DORGE-OG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.0137253	0.0342902	-0.160833
ASAP2	8853	Novel DORGE-OG	Pd173074	drug:2578	GSE52452		0.0142131	0.0420661	-0.159933
DDR2	4921	CGC-OG	Doxorubicin	drug:2720	GSE12972	DB00997	3.26653e-29	1.4412e-28	-0.289523
DDR2	4921	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	1.45101e-10	6.42224e-10	-1.02432
DDR2	4921	CGC-OG	Cytarabine	drug:3375	GSE6930	DB00987	2.28382e-08	1.78305e-07	-1.03064
DDR2	4921	CGC-OG	Puromycin,ec50,5d	drug:3270	GSE6930		6.84614e-08	9.5324e-07	-2.22809
DDR2	4921	CGC-OG	Cisplatin	drug:3152	GSE47856	DB00515	2.56099e-07	1.67316e-05	-2.03741
DDR2	4921	CGC-OG	Vanadiumpentoxide	drug:3558	GSE5339		3.25364e-06	2.69701e-05	-1.09362
DDR2	4921	CGC-OG	Bpde	drug:3379	GSE19510		7.84067e-06	5.86797e-05	-0.1622
DDR2	4921	CGC-OG	Cadmium	drug:3402	GSE9951		7.86104e-06	8.03143e-05	-0.269667
DDR2	4921	CGC-OG	Aminolevulinicacid	drug:2575	GSE8920	DB00855	1.43465e-05	0.000145328	-0.00311626
DDR2	4921	CGC-OG	Ribavirin	drug:2481	GSE23031	DB00811	1.90965e-05	0.000157487	-0.363389
DDR2	4921	CGC-OG	Dasatinib	drug:3306	GSE59357	DB01254	3.30855e-05	0.000127677	-0.272183
DDR2	4921	CGC-OG	Vanadiumpentoxide	drug:3557	GSE5339		3.86109e-05	0.000493868	-0.832197
DDR2	4921	CGC-OG	Doxorubicin	drug:3265	GSE6930	DB00997	4.72492e-05	0.000251144	-1.94315
DDR2	4921	CGC-OG	Puromycin,ec50,1d	drug:3268	GSE6930		8.12914e-05	0.000294863	-0.769273
DDR2	4921	CGC-OG	Bpde	drug:3378	GSE19510		8.73335e-05	0.00227151	-0.617816
DDR2	4921	CGC-OG	Vx	drug:3345	GSE33606		0.000182876	0.00356311	-0.31581
DDR2	4921	CGC-OG	Cisplatin	drug:3159	GSE47856	DB00515	0.000293496	0.00466961	-0.221028
DDR2	4921	CGC-OG	Cisplatin	drug:3151	GSE47856	DB00515	0.00063135	0.0378306	-0.460677
DDR2	4921	CGC-OG	Cediranib	drug:2642	GSE32569		0.000748753	0.00116573	-0.520772
DDR2	4921	CGC-OG	Argyrina	drug:3054	GSE8565		0.000858911	0.00494773	-0.134773
DDR2	4921	CGC-OG	Tretinoin	drug:3231	GSE23702	DB00755	0.00118924	0.00292656	-0.375
DDR2	4921	CGC-OG	Cisplatin	drug:3153	GSE47856	DB00515	0.00134723	0.00437687	-0.31255
